Vendor,rank,degree,Year-Month,log_degree,log_rank,yhat_log,resid_log,resid_zscore,is_anomaly
ATW OF ELK CITY # 07,3.859733699208669e-05,4,201404,,,,,,False
COMTEC ELECTRONIC SYSTE,0.0001542833041068027,26,201404,3.258096538021482,-8.77672000207174,-8.545667184735597,-0.2310528173361419,-0.679461636030384,False
ELK CITY ACE HOME CENTER,1.8781643428042714e-05,2,201404,,,,,,False
ELK CITY DAILY NEWS INC,1.8781643428042714e-05,2,201404,,,,,,False
ELK CITY UTILITY,4.5072838417214105e-05,4,201404,,,,,,False
NORTHFORK ELECTRIC COO,6.918867780451164e-05,6,201404,,,,,,False
OK NATURAL GAS/TNB,0.0007239025460134223,110,201404,4.700480365792417,-7.230853778211053,-7.114905482542733,-0.11594829566831955,-0.34097146954548935,False
SQ  AL TROWBRIDGE,2.9208561724118292e-05,4,201404,,,,,,False
WAL-MART #0134,4.132565822527702e-05,4,201404,,,,,,False
AT&T DATA,0.001767232134088471,150,201404,5.0106352940962555,-6.3383407218405425,-6.807249652922616,0.46890893108207354,1.3789298617327646,False
CST THE COMPOSITE STORE,5.071225139220233e-05,6,201404,,,,,,False
DOMINO'S 6460,8.210716235293931e-05,14,201404,2.6390573296152584,-9.407485293753753,-9.159718434126109,-0.2477668596276441,-0.7286129541185918,False
HOB TOWER HOBBIES,0.00013819556998843137,10,201404,2.302585092994046,-8.886840694984832,-9.493479518200925,0.6066388232160929,1.7839549071686949,False
"HORIZON HOBBY, INC",3.515599004566594e-05,4,201404,,,,,,False
KINNUNEN SALES & RENT,0.000592136400281626,60,201404,4.0943445622221,-7.431773542049702,-7.716157297336396,0.2843837552866946,0.8362929907340378,False
KNIGHTS MEDICAL SUPPLY,2.396610267889257e-05,4,201404,,,,,,False
MAXPACKS COM,1.7030118441053844e-05,2,201404,,,,,,False
MCMASTER-CARR,0.0009242998567031297,102,201404,4.624972813284271,-6.986474017644512,-7.189804626775325,0.2033306091308127,0.5979383845127025,False
PAYPAL  ONLYBATTERY,1.7030118441053844e-05,2,201404,,,,,,False
PAYPAL  SWPSPELICAN,1.7030118441053844e-05,2,201404,,,,,,False
SERVOCITY,2.4896284962967746e-05,4,201404,,,,,,False
SOARING USA INC,1.7030118441053844e-05,2,201404,,,,,,False
STILLWATER MILLING COMP,0.0008707769089620815,108,201404,4.68213122712422,-7.046124744846475,-7.133106771526439,0.08698202667996391,0.2557897836286869,False
STILLWATER SCREENPRINTING,0.00023344253398279135,42,201404,3.7376696182833684,-8.362574614001025,-8.069958303763354,-0.2926163102376709,-0.8605026295524971,False
TRU-TURN/ROMCO MFG,1.7030118441053844e-05,2,201404,,,,,,False
WWWCHEAPBATTERYPACKSCOM,1.7030118441053844e-05,2,201404,,,,,,False
FOOD PYRAMID #69,0.0006677473837855831,82,201404,4.406719247264253,-7.311600622439255,-7.406299596849305,0.09469897441004971,0.27848316599163353,False
MCALISTER'S DELI 711,0.00013817388221477574,24,201404,3.1780538303479458,-8.886997642674746,-8.625064941750177,-0.2619327009245698,-0.7702707266328006,False
QDOBA #0258,5.390462944785791e-05,6,201404,,,,,,False
AT&T BILL PAYMENT,0.0028420884185797824,370,201404,5.91350300563827,-5.863216138046015,-5.9116568717575895,0.048440733711574424,0.14245063339910694,False
BATTERIES PLUS 871,9.503850526271851e-05,18,201404,2.8903717578961645,-9.261228419406127,-8.910428992390967,-0.35079942701515954,-1.0316028834717816,False
HOBBY-LOBBY #0015,0.0005002231503013441,68,201404,4.219507705176107,-7.6004562565027785,-7.592002666636306,-0.008453589866472377,-0.024859640610416827,False
MICHAELS STORES 5048,5.652155104339087e-05,10,201404,2.302585092994046,-9.78088854045082,-9.493479518200925,-0.2874090222498946,-0.8451894537330114,False
PARTY GALAXY #200,0.00034692006109894634,70,201404,4.248495242049359,-7.966416173147268,-7.563248699210557,-0.40316747393671104,-1.1856026452893063,False
START MEETING,2.402768353859668e-05,4,201404,,,,,,False
SUPPLYONE NORMAN,5.494301905906664e-05,8,201404,2.0794415416798357,-9.809213908675684,-9.714825072112932,-0.09438883656275188,-0.2775711374279723,False
WM SUPERCENTER #212,0.0005631296909681646,90,201404,4.499809670330265,-7.482000597617445,-7.313959257475414,-0.16804134014203065,-0.49416252617051176,False
FENTON OFFICE SUPPLY,0.00020349741399619032,36,201404,3.58351893845611,-8.499857255883729,-8.222866901889194,-0.27699035399453464,-0.8145510678450523,False
MISSOURI ACTE,1.7923468767639666e-05,2,201404,,,,,,False
STAPLES,0.00845186818355714,466,201404,6.144185634125646,-4.773367775119329,-5.6828329874029055,0.9094652122835765,2.67448251951815,False
VALLEY LASER,0.0004518241100197904,96,201404,4.564348191467836,-7.702217588776648,-7.2499407607466315,-0.45227682803001645,-1.3300195040029947,False
DMI  DELL HIGHER EDUC,0.0013305190172066652,86,201404,4.454347296253507,-6.622186173618877,-7.359055314757415,0.7368691411385386,2.1669258048903655,False
STAPLS7115774924000001,2.0192905933542612e-05,2,201404,,,,,,False
STAPLS7116331141000001,2.0192905933542612e-05,2,201404,,,,,,False
USA MOBILITY WIRELE,0.00027390951879211015,44,201404,3.784189633918261,-8.20271272584757,-8.023813126956513,-0.1788995988910571,-0.526093624605557,False
BMC HISTORY BOOK CLUB,1.595967554415533e-05,2,201404,,,,,,False
INFOBASE LEARNING,3.743478978652198e-05,4,201404,,,,,,False
KINDLE-NewYorkTime,1.595967554415533e-05,2,201404,,,,,,False
ILUVJWIN,1.5854439900682136e-05,2,201404,,,,,,False
SHERATON MIDWEST CITY HOT,0.00014468521313650313,10,201404,2.302585092994046,-8.84095011243312,-9.493479518200925,0.6525294057678046,1.9189062601037734,False
STAPLES DIRECT,0.0009481907454839991,118,201404,4.770684624465665,-6.960954866577836,-7.045266900421527,0.08431203384369113,0.2479380823525927,False
INTERNATIONAL NURSING AS,4.478906602527404e-05,2,201404,,,,,,False
MCLAIN-CHITWOOD OFFICE PR,4.905003248367635e-05,8,201404,2.0794415416798357,-9.922669689309377,-9.714825072112932,-0.20784461719644476,-0.6112128182144204,False
WME TULSA WORLD SUB,0.00010173601847784077,20,201404,2.995732273553991,-9.193129143791094,-8.805917427699152,-0.38721171609194194,-1.1386812294229964,False
COPELINS OFFICE CENTER LL,0.00021450093111947827,36,201404,3.58351893845611,-8.447196474060291,-8.222866901889194,-0.22432957217109717,-0.6596904546531458,False
ALLENS CROWNS INC.,1.7106700714335712e-05,2,201404,,,,,,False
CAUSLEYS PRODUCTIONS,7.411240109591771e-05,10,201404,2.302585092994046,-9.509927669951493,-9.493479518200925,-0.01644815175056813,-0.04836940846237649,False
FTD COLONIAL FLORIST,4.9077120561838105e-05,6,201404,,,,,,False
HOBBY-LOBBY #0005,0.0007362108008224998,118,201404,4.770684624465665,-7.213994064724791,-7.045266900421527,-0.16872716430326395,-0.4961793429831924,False
ISU CPM,4.45333630714621e-05,4,201404,,,,,,False
WAL-MART #0137,0.0013374707792889176,204,201404,5.318119993844216,-6.61697492594571,-6.502242536273552,-0.1147323896721586,-0.33739583049059413,False
WALMART.COM 8009666546,0.0003872489428755053,58,201404,4.060443010546419,-7.856442805913093,-7.749785684488683,-0.1066571214244103,-0.3136487278226489,False
WM SUPERCENTER #137,0.0015917677808766927,250,201404,5.521460917862246,-6.442910067854719,-6.300540048369819,-0.14237001948489958,-0.4186703606394632,False
OFFICE DEPOT #1079,0.0009432934778219166,104,201404,4.6443908991413725,-6.966133105486272,-7.170543003732053,0.20440989824578093,0.6011122715756733,False
DBC BLICK ART MATERIAL,9.698158305003154e-05,18,201404,2.8903717578961645,-9.240989452639976,-8.910428992390967,-0.33056046024900887,-0.9720857495582518,False
WM SUPERCENTER #1437,0.00016946740426165916,22,201404,3.091042453358316,-8.682849948976902,-8.711375217458286,0.028525268481384813,0.08388482691545496,False
4IMPRINT,0.00013697065546028987,24,201404,3.1780538303479458,-8.895743841498579,-8.625064941750177,-0.2706788997484022,-0.7959908482500266,False
FIRESTONE 011479,4.600549195838797e-05,2,201404,,,,,,False
LOWES #00270,4.600549195838797e-05,2,201404,,,,,,False
BEACHLERS EL RENO,1.9107701110170983e-05,2,201404,,,,,,False
CENTRAL PRINTING,0.00038132370357309977,68,201404,4.219507705176107,-7.871861925256801,-7.592002666636306,-0.2798592586204949,-0.8229877129950406,False
CTC CONSTANTCONTACT.COM,0.00018939897384454807,32,201404,3.4657359027997265,-8.571654789874525,-8.339700891109388,-0.23195389876513772,-0.6821114641908924,False
FAIRFIELD INN-PONCA CITY,2.8081053993340294e-05,4,201404,,,,,,False
HAMPTON INN MUSKOGEE,9.315055100547177e-05,12,201404,2.4849066497880004,-9.281293534949567,-9.31262703225195,0.03133349730238244,0.09214304151357787,False
HOMELAND #236,1.9107701110170983e-05,2,201404,,,,,,False
HYATT PLACE,5.2332421339678655e-05,4,201404,,,,,,False
MARLOW FOOD MARKET,1.9107701110170983e-05,2,201404,,,,,,False
PAYPAL  RSVP LINE,2.9256434293447144e-05,2,201404,,,,,,False
QUIK PRINT OKLAHOMA CITY,0.00012775644188166226,16,201404,2.772588722239781,-8.96538489663624,-9.027262981611159,0.061878084974919645,0.18196612071742355,False
SCHOOL NUTRITION ASSOC,1.9107701110170983e-05,2,201404,,,,,,False
SQ  CEDAR FARM,1.9107701110170983e-05,2,201404,,,,,,False
TELVENT DTN LLC,3.408021692261039e-05,4,201404,,,,,,False
TOWNSMAN MOTEL,5.9391942024993914e-05,10,201404,2.302585092994046,-9.731351980105385,-9.493479518200925,-0.23787246190446076,-0.6995163010587464,False
R S HUGHES CO INC,4.2535184850087967e-05,4,201404,,,,,,False
BEST BUY      00025031,0.00039478719080528944,66,201404,4.189654742026425,-7.83716369316705,-7.621615087095531,-0.21554860607151927,-0.6338680922135368,False
LOCKE SUPPLY - STILLWATER,0.00020312490388068913,26,201404,3.258096538021482,-8.501689473160067,-8.545667184735597,0.043977711575530876,0.12932613503913098,False
LOCKE SUPPLY - WHC STILLW,0.00013402132113133746,16,201404,2.772588722239781,-8.917511650288553,-9.027262981611159,0.10975133132260595,0.32274793268798435,False
LOWES #00241,0.002871122162208149,330,201404,5.799092654460526,-5.853052327996761,-6.025145352179979,0.17209302418321748,0.5060773943770439,False
OMEGA   ENGINEERING,0.00014788744145310438,20,201404,2.995732273553991,-8.819059097510733,-8.805917427699152,-0.01314166981158138,-0.03864597096583025,False
STILLWATER WINNELSON C,0.00028104258673153565,20,201404,2.995732273553991,-8.177004342350774,-8.805917427699152,0.628913085348378,1.8494572748275762,False
WW GRAINGER,0.006925160532340135,518,201404,6.249975242259483,-4.97259404546766,-5.577895787682776,0.6053017422151159,1.7800229263562415,False
AT&T PREMIER EBIL,0.00021695639435638007,38,201404,3.6375861597263857,-8.435814167673731,-8.169235331673208,-0.266578836000523,-0.7839337088734919,False
ATT BUS PHONE PMT,0.0008604380061095152,134,201404,4.897839799950911,-7.05806898777888,-6.919136288155126,-0.1389326996237532,-0.40856216545127605,False
PITNEY BOWES 6962161-002,1.8040554845700014e-05,2,201404,,,,,,False
PITNEY BOWES 7223621-001,1.8040554845700014e-05,2,201404,,,,,,False
STANDLEY SYSTEMS LLC,0.0009127057255117297,140,201404,4.941642422609304,-6.999097044207012,-6.875686608708786,-0.12341043549822661,-0.36291553322569936,False
WAL-MART #0130,7.675090149387382e-05,10,201404,2.302585092994046,-9.474945412688268,-9.493479518200925,0.018534105512657106,0.054503614364812186,False
WM SUPERCENTER #130,4.8924327647408196e-05,8,201404,2.0794415416798357,-9.925235766852763,-9.714825072112932,-0.21041069473983143,-0.6187589337126521,False
BC. BASECAMP 1108487,1.813957199850578e-05,2,201404,,,,,,False
GODADDY.COM,0.00018420472174836248,22,201404,3.091042453358316,-8.599462795229822,-8.711375217458286,0.11191242222846398,0.3291030958902078,False
WUFOO.COM/CHARGE,0.00022762522208000143,46,201404,3.828641396489095,-8.387810039884027,-7.97971953809563,-0.4080905017883971,-1.200079891647499,False
CASE MAIN,2.0901419968360105e-05,2,201404,,,,,,False
SUDDENLINK COMMUNICTNS,3.2018761918350945e-05,2,201404,,,,,,False
USPS PO BOXES 66101510,4.254924246621839e-05,4,201404,,,,,,False
BUDGET RENT-A-CAR,9.898814514187991e-05,8,201404,2.0794415416798357,-9.22051045093921,-9.714825072112932,0.4943146211737215,1.4536408821529951,False
BUDWEISER,2.554487445805675e-05,2,201404,,,,,,False
CHERRY HILL 625,2.554487445805675e-05,2,201404,,,,,,False
ENTERPRISE RENT-A-CAR,0.00034198736573702143,40,201404,3.6888794541139363,-7.9807367609493784,-8.118355337197379,0.13761857624800022,0.40469769658599974,False
HERTZ RENT-A-CAR,8.875105591680658e-05,8,201404,2.0794415416798357,-9.329675220757895,-9.714825072112932,0.38514985135503643,1.1326178625982242,False
HOMESTEAD ON 19TH ST,2.554487445805675e-05,2,201404,,,,,,False
NATIONAL CAR RENTAL,2.554487445805675e-05,2,201404,,,,,,False
NATSUN AMERICA CO LTD,4.213078098921868e-05,2,201404,,,,,,False
PIZZAIOLIS,2.554487445805675e-05,2,201404,,,,,,False
QDOBA AF 9,2.554487445805675e-05,2,201404,,,,,,False
SHELL OIL 57442064101,2.554487445805675e-05,2,201404,,,,,,False
UNITED      0162606051934,2.554487445805675e-05,2,201404,,,,,,False
WHISPERNG PINES GLF CRSE,2.554487445805675e-05,2,201404,,,,,,False
ATW OF STILLWATER # 05,0.00036574787779998204,66,201404,4.189654742026425,-7.913566317670791,-7.621615087095531,-0.2919512305752603,-0.8585468165019485,False
WM SUPERCENTER #151,0.00016255743990761817,20,201404,2.995732273553991,-8.724479136146286,-8.805917427699152,0.08143829155286575,0.2394872109848861,False
COURTS/USCA-10TH,1.567085977731085e-05,2,201404,,,,,,False
DEPT OF CORRECTIONS,0.0008927984857335637,136,201404,4.912654885736052,-7.02114966130555,-6.904440576134534,-0.11670908517101619,-0.3432087384355067,False
AMERICAN AI 0010650446882,3.235937395501484e-05,2,201404,,,,,,False
AMERICAN AI 0010650506628,3.235937395501484e-05,2,201404,,,,,,False
AMERICAN AI 0010651118500,3.235937395501484e-05,2,201404,,,,,,False
AMERICAN AI 0012334723323,3.235937395501484e-05,2,201404,,,,,,False
AMERICAN AI 0012334834587,3.235937395501484e-05,2,201404,,,,,,False
AMERICAN AI 0012334850414,3.235937395501484e-05,2,201404,,,,,,False
AMERICAN AI 0012389117836,3.235937395501484e-05,2,201404,,,,,,False
AMERICAN AI 0012389221926,3.235937395501484e-05,2,201404,,,,,,False
AMERICAN AI 0012389258865,3.235937395501484e-05,2,201404,,,,,,False
AMERICAN AI 0012389261824,3.235937395501484e-05,2,201404,,,,,,False
AMERICAN AI 0017364432123,3.235937395501484e-05,2,201404,,,,,,False
AMERICAN AI 0017364432128,3.235937395501484e-05,2,201404,,,,,,False
BUSINESS JET CENTER LTD,5.5759779983134855e-05,2,201404,,,,,,False
DELTA AIR   0060188225873,3.235937395501484e-05,2,201404,,,,,,False
DELTA AIR   0060188225874,3.235937395501484e-05,2,201404,,,,,,False
DELTA AIR   0060188225875,3.235937395501484e-05,2,201404,,,,,,False
DELTA AIR   0062356735435,3.235937395501484e-05,2,201404,,,,,,False
DELTA AIR   0062357337250,3.235937395501484e-05,2,201404,,,,,,False
DELTA AIR   0062357575171,3.235937395501484e-05,2,201404,,,,,,False
DELTA AIR   0067364432130,3.235937395501484e-05,2,201404,,,,,,False
DELTA AIR   0067446272000,3.235937395501484e-05,2,201404,,,,,,False
NAMMAR AGCY 0001118280141,3.235937395501484e-05,2,201404,,,,,,False
NAMMAR AGCY 0001123290086,3.235937395501484e-05,2,201404,,,,,,False
NAMMAR AGCY 0001164280273,3.235937395501484e-05,2,201404,,,,,,False
NAMMAR AGCY 0001173290057,3.235937395501484e-05,2,201404,,,,,,False
NAMMAR AGCY 0001194270438,3.235937395501484e-05,2,201404,,,,,,False
SIGNATURE FLIGHT SUPPORT,3.235937395501484e-05,2,201404,,,,,,False
SOUTHWES    5262404032778,3.235937395501484e-05,2,201404,,,,,,False
SOUTHWES    5262404037786,3.235937395501484e-05,2,201404,,,,,,False
SOUTHWES    5262404067808,3.235937395501484e-05,2,201404,,,,,,False
SOUTHWES    5262404083728,3.235937395501484e-05,2,201404,,,,,,False
SOUTHWES    5262404300974,3.235937395501484e-05,2,201404,,,,,,False
SOUTHWES    5262404374988,3.235937395501484e-05,2,201404,,,,,,False
SOUTHWES    5262404380351,3.235937395501484e-05,2,201404,,,,,,False
SOUTHWES    5262406208053,3.235937395501484e-05,2,201404,,,,,,False
SOUTHWES    5262406216644,3.235937395501484e-05,2,201404,,,,,,False
SOUTHWES    5262406228223,3.235937395501484e-05,2,201404,,,,,,False
SOUTHWES    5262406461406,3.235937395501484e-05,2,201404,,,,,,False
SOUTHWES    5262406471818,3.235937395501484e-05,2,201404,,,,,,False
SOUTHWES    5262406577174,3.235937395501484e-05,2,201404,,,,,,False
SOUTHWES    5262410096064,3.235937395501484e-05,2,201404,,,,,,False
SOUTHWES    5262410192454,3.235937395501484e-05,2,201404,,,,,,False
SOUTHWES    5262410332559,3.235937395501484e-05,2,201404,,,,,,False
SOUTHWES    5262410416465,3.235937395501484e-05,2,201404,,,,,,False
SPRINGFIELD BRANSON NAT A,3.235937395501484e-05,2,201404,,,,,,False
STILLWATER REGIONAL AIRP,3.235937395501484e-05,2,201404,,,,,,False
UNITED      0162402827132,3.235937395501484e-05,2,201404,,,,,,False
UNITED      0162403389077,3.235937395501484e-05,2,201404,,,,,,False
UNITED      0162404980631,3.235937395501484e-05,2,201404,,,,,,False
UNITED      0162404982567,3.235937395501484e-05,2,201404,,,,,,False
UNITED      0162404984233,3.235937395501484e-05,2,201404,,,,,,False
UNITED      0162920115107,3.235937395501484e-05,2,201404,,,,,,False
UNITED      0162920494450,3.235937395501484e-05,2,201404,,,,,,False
UNITED      0167446272022,3.235937395501484e-05,2,201404,,,,,,False
"IN  TITAN INDUSTIES,INC",2.9297066747203177e-05,4,201404,,,,,,False
OLD HICKORY CLAY COMPANY,1.954580673255291e-05,2,201404,,,,,,False
TFS FISHER SCI ATL,0.00043090370058312,54,201404,3.9889840465642745,-7.7496259230263504,-7.820668862028211,0.07104293900186054,0.20891739005453605,False
US SILICA COMPANY,1.954580673255291e-05,2,201404,,,,,,False
APPLIANCE ZONE,1.6253721816472074e-05,2,201404,,,,,,False
BILL WARREN OFFICE PRODUC,0.003311524406194762,156,201404,5.049856007249537,-5.710346649631625,-6.76834496387107,1.0579983142394447,3.1112767799091796,False
FEDEX 90909332,1.6253721816472074e-05,2,201404,,,,,,False
MOCON INC.,1.6253721816472074e-05,2,201404,,,,,,False
SIGMA ALDRICH US,0.00107900981797666,126,201404,4.836281906951478,-6.831711492676497,-6.980198173400599,0.1484866807241021,0.4366577485473585,False
TSI INC,1.6253721816472074e-05,2,201404,,,,,,False
ESKIMO JOES PROMO PROD,9.814807904530136e-05,18,201404,2.8903717578961645,-9.229033198866638,-8.910428992390967,-0.3186042064756709,-0.936925755218914,False
HASTINGS 9674 STILLWA,7.296916480400424e-05,12,201404,2.4849066497880004,-9.525473592292599,-9.31262703225195,-0.21284656004064928,-0.6259221314677157,False
IN  MOONSHINER LIGHTS,5.9726452845965476e-05,2,201404,,,,,,False
159863 CARMIKE 10,2.05181051438154e-05,2,201404,,,,,,False
ALLEGRA PRINT AND IMAGING,0.0004627346426935188,44,201404,3.784189633918261,-7.678356791948345,-8.023813126956513,0.3454563350081683,1.015890346059851,False
B&C BUSINESS PRODUCTS,0.0007461914157880213,94,201404,4.543294782270004,-7.200528399805659,-7.270824530379161,0.07029613057350215,0.20672123558914615,False
BRYANS LIMO SERVICES,2.05181051438154e-05,2,201404,,,,,,False
DUPREES SPORTS EQUIPMENT,0.00014792228081933896,18,201404,2.8903717578961645,-8.818823544967751,-8.910428992390967,0.09160544742321619,0.269385969377406,False
HYATT PLACE NASHVILLE D/T,3.207724236073598e-05,2,201404,,,,,,False
MTM RECOGNITION,2.05181051438154e-05,2,201404,,,,,,False
NCAATEAMWEAR.COM,2.05181051438154e-05,2,201404,,,,,,False
PRINTING SERVICES,0.00018637886406277493,30,201404,3.4011973816621555,-8.58772904699769,-8.40371938783817,-0.18400965915952128,-0.5411208809283972,False
HOLIDAY INN DFW AIRPOR,3.717693149967172e-05,2,201404,,,,,,False
HOLIDAY INN EXPRESS HOTEL,0.0005976917969640187,42,201404,3.7376696182833684,-7.422435324891735,-8.069958303763354,0.6475229788716188,1.9041837605092322,False
FEDEXOFFICE   00042036,4.403013411137903e-05,6,201404,,,,,,False
FRONTIER STORE 689,2.2462408700167326e-05,2,201404,,,,,,False
WALKER CO,0.0007887141878514436,132,201404,4.882801922586371,-7.145106547546616,-6.934052996593759,-0.21105355095285727,-0.6206493938216037,False
UNIFORM EXPERTS LLC,5.9726452845965476e-05,2,201404,,,,,,False
2MARKET INFORMATION TECHN,1.6524425531992435e-05,2,201404,,,,,,False
GRE GMCR/KEURIG,5.7953624521577504e-05,10,201404,2.302585092994046,-9.75586742720922,-9.493479518200925,-0.2623879090082948,-0.771609366138988,False
ONCUE EXPRESS 4,4.793191665689133e-05,8,201404,2.0794415416798357,-9.945728936060624,-9.714825072112932,-0.2309038639476917,-0.6790236058251023,False
ONCUE EXPRESS 8,4.5680711008641235e-05,8,201404,2.0794415416798357,-9.993834405858808,-9.714825072112932,-0.27900933374587567,-0.8204883219360191,False
RED ROCK BAKERY AND DELI,0.00010236506548096944,14,201404,2.6390573296152584,-9.186965051209746,-9.159718434126109,-0.027246617083637403,-0.0801246712045333,False
STAPLES       00105288,0.0017534689254573058,284,201404,5.648974238161206,-6.346159209409432,-6.174054177070811,-0.17210503233862084,-0.5061127069995218,False
WAL-MART #4241,0.0010550290178329268,170,201404,5.135798437050262,-6.854187006429616,-6.683095022222526,-0.1710919842070906,-0.5031336161199431,False
3M  SHOP3M.COM,3.240938552684682e-05,4,201404,,,,,,False
WM SUPERCENTER #622,4.815375025198842e-05,6,201404,,,,,,False
FS  PropagandaProd,5.9726452845965476e-05,2,201404,,,,,,False
FEDEX 13465279,2.7209272594381905e-05,2,201404,,,,,,False
FEDEX 13535975,2.7209272594381905e-05,2,201404,,,,,,False
FEDEX 13535982,2.7209272594381905e-05,2,201404,,,,,,False
FEDEX 13548977,2.7209272594381905e-05,2,201404,,,,,,False
FEDEX 13578640,2.7209272594381905e-05,2,201404,,,,,,False
FEDEX 13606535,2.7209272594381905e-05,2,201404,,,,,,False
FEDEX 13638268,2.7209272594381905e-05,2,201404,,,,,,False
NTL COUNCL OF UNIV RSRCH,9.217106357614258e-05,10,201404,2.302585092994046,-9.291864309888238,-9.493479518200925,0.20161520831268653,0.5928938710556941,False
Amazon Services-Kindle,0.0001246974857582791,16,201404,2.772588722239781,-8.989619859785481,-9.027262981611159,0.03764312182567764,0.11069788040610086,False
B & H PHOTO-VIDEO.COM,0.00027336656104571334,48,201404,3.871201010907891,-8.204696945303004,-7.937502851248404,-0.2671940940546005,-0.7857430105250539,False
NGS ONLINE STORE,1.9856335544000613e-05,2,201404,,,,,,False
CIMARRON VALLEY COOP,3.293687609240526e-05,6,201404,,,,,,False
NAPA AUTO PARTS,0.000572789677281966,66,201404,4.189654742026425,-7.464991962239334,-7.621615087095531,0.15662312485619712,0.4605847523606049,False
ACE TOWN & COUNTRY,3.906261583901822e-05,8,201404,2.0794415416798357,-10.15034463939326,-9.714825072112932,-0.4355195672803287,-1.2807410925313605,False
ADULT GASTROENTEROLOGY,1.582311985095519e-05,2,201404,,,,,,False
EARTHGRAINS A/R,7.921625531241656e-05,8,201404,2.0794415416798357,-9.443329023736215,-9.714825072112932,0.2714960483767168,0.7983938535467417,False
GSI,1.582311985095519e-05,2,201404,,,,,,False
INSTAWARES,1.582311985095519e-05,2,201404,,,,,,False
LOWES #01752,0.00018756195147317018,20,201404,2.995732273553991,-8.581401353937984,-8.805917427699152,0.22451607376116733,0.66023890360511,False
MCKESSON MEDICAL SUPPLY,0.001112133292112767,50,201404,3.912023005428146,-6.801475222430165,-7.897009783285371,1.0955345608552065,3.2216603702502633,False
MSC,0.00085112638785287,112,201404,4.718498871295094,-7.068949922377637,-7.097032162620793,0.028082240243155532,0.08258200492425198,False
NEUROLOGICAL ASSOCIATES O,1.582311985095519e-05,2,201404,,,,,,False
NEUROLOGICAL CENTER OK,1.582311985095519e-05,2,201404,,,,,,False
OSBORN DRUG #2,2.2598323664738196e-05,4,201404,,,,,,False
PULMONARY MEDICINE ASSOC,1.582311985095519e-05,2,201404,,,,,,False
RJL TECHNOLOGY,1.582311985095519e-05,2,201404,,,,,,False
"SLRS, INC.",3.976275011713196e-05,6,201404,,,,,,False
SURGICAL ASSOCIATES,1.582311985095519e-05,2,201404,,,,,,False
THE WEBSTAURANT STORE,0.0001567957021784802,26,201404,3.258096538021482,-8.76056685362191,-8.545667184735597,-0.2148996688863125,-0.6319597496682041,False
WAL-MART #0050,6.756805580061845e-05,10,201404,2.302585092994046,-9.602375219129266,-9.493479518200925,-0.10889570092834155,-0.32023176329333264,False
WAL-MART #0090,4.020431700109566e-05,6,201404,,,,,,False
