Vendor,rank,degree,Year-Month,log_degree,log_rank,yhat_log,resid_log,resid_zscore,is_anomaly
JEWISH FED OF GREATER,2.5200052745442612e-05,2,201311,,,,,,False
PAYPAL  RSVP LINE,2.5200052745442612e-05,2,201311,,,,,,False
ROCKIN H INN,3.455416793236143e-05,4,201311,,,,,,False
ALLEGRA PRINT AND IMAGING,0.000569063726316169,56,201311,4.02535169073515,-7.471518131311153,-7.615498870267191,0.14398073895603858,0.40891211469541466,False
BEST WELDERS SUPPLY INC,0.00016645403014840796,14,201311,2.6390573296152584,-8.700791375862165,-9.003574732652819,0.3027833567906537,0.8599190670749405,False
REASOR'S #19,6.954339105048738e-05,6,201311,,,,,,False
LOCKE SUPPLY - STILLWATER,0.00013335957708081135,16,201311,2.772588722239781,-8.922461483287902,-8.8698717413032,-0.05258974198470234,-0.14935735683930865,False
LOCKE SUPPLY - WHC STILLW,9.703792561979616e-05,8,201311,2.0794415416798357,-9.240408659799566,-9.563909672496013,0.3235010126964468,0.9187581906229574,False
WW GRAINGER,0.007945197662112713,504,201311,6.222576268071369,-4.835187600371189,-5.415450680229792,0.5802630798586037,1.6479746165012312,False
WWW.NEWEGG.COM,0.0009001355539522405,116,201311,4.7535901911063645,-7.012965189367907,-6.886324524056481,-0.1266406653114256,-0.35966548466411047,False
AT&T PREMIER EBIL,0.0004933785208120652,66,201311,4.189654742026425,-7.614233885801388,-7.450984676160905,-0.16324920964048317,-0.46363548361018636,False
ATT BILL PAYMENT,0.00029765658733800715,28,201311,3.332204510175204,-8.119570124096125,-8.309536801460006,0.18996667736388062,0.5395143567518589,False
PBI LeasedEquipment,4.674228936053647e-05,8,201311,2.0794415416798357,-9.970861227903155,-9.563909672496013,-0.4069515554071419,-1.1557616824769417,False
37S BASECAMP 1108487,2.1328640815488343e-05,2,201311,,,,,,False
FRANKLINCOVEYPRODUCTS,0.0001356892335329029,18,201311,2.8903717578961645,-8.905143327115693,-8.751937344844242,-0.15320598227145155,-0.43511224243491237,False
PRSA OKC,2.1328640815488343e-05,2,201311,,,,,,False
USPS 39613500233602202,0.00010098672130372404,4,201311,,,,,,False
B&C BUSINESS PRODUCTS,0.0006738920085426679,84,201311,4.430816798843313,-7.302440683119543,-7.209512706441306,-0.09292797667823738,-0.2639198529843545,False
SUDDENLINK COMMUNICTNS,3.287404146281172e-05,2,201311,,,,,,False
USPS PO BOXES 66101510,5.155395788058947e-05,6,201311,,,,,,False
FOUNTAIN SQUARE CLEANERS,5.350997712321747e-05,6,201311,,,,,,False
COCKLE PRINTING,1.8576037431264143e-05,2,201311,,,,,,False
NATIONAL ASSOCIATION OF A,9.38983299627055e-05,6,201311,,,,,,False
PAYPAL  OKLAHOMAASS,6.631641035073864e-05,6,201311,,,,,,False
AMERICAN AI 0010647148342,3.857991588164927e-05,2,201311,,,,,,False
AMERICAN AI 0012384048444,3.857991588164927e-05,2,201311,,,,,,False
AMERICAN AI 0012384055892,3.857991588164927e-05,2,201311,,,,,,False
AMERICAN AI 0012384056216,3.857991588164927e-05,2,201311,,,,,,False
AMERICAN AI 0012384390897,3.857991588164927e-05,2,201311,,,,,,False
AMERICAN AI 0017287720116,3.857991588164927e-05,2,201311,,,,,,False
AMERICAN AI 0017287720117,3.857991588164927e-05,2,201311,,,,,,False
AMERICAN AI 0017287720125,3.857991588164927e-05,2,201311,,,,,,False
AMERICAN AI 0017287720126,3.857991588164927e-05,2,201311,,,,,,False
AMERICAN AI 0017287720127,3.857991588164927e-05,2,201311,,,,,,False
AMERICAN AI 0017287720132,3.857991588164927e-05,2,201311,,,,,,False
AMERICAN AI 0017287720133,3.857991588164927e-05,2,201311,,,,,,False
AMERICAN AI 0017364432000,3.857991588164927e-05,2,201311,,,,,,False
AMERICAN AI 0017364432001,3.857991588164927e-05,2,201311,,,,,,False
AMERICAN AI 0017364432002,3.857991588164927e-05,2,201311,,,,,,False
AMERICAN AI 0017364432003,3.857991588164927e-05,2,201311,,,,,,False
BUSINESS JET CENTER LTD,3.857991588164927e-05,2,201311,,,,,,False
EXECUTIVE BEECHCRAFT MKC,3.857991588164927e-05,2,201311,,,,,,False
NAMMAR AGCY 0001033280200,3.857991588164927e-05,2,201311,,,,,,False
NAMMAR AGCY 0001057270059,3.857991588164927e-05,2,201311,,,,,,False
NAMMAR AGCY 0001081280849,3.857991588164927e-05,2,201311,,,,,,False
NAMMAR AGCY 0001096280130,3.857991588164927e-05,2,201311,,,,,,False
SOUTHWES    5262169223864,3.857991588164927e-05,2,201311,,,,,,False
SOUTHWES    5262171747537,3.857991588164927e-05,2,201311,,,,,,False
SPRINGFIELD BRANSON NAT A,3.857991588164927e-05,2,201311,,,,,,False
UNITED      0162386012520,3.857991588164927e-05,2,201311,,,,,,False
UNITED      0162387346630,3.857991588164927e-05,2,201311,,,,,,False
COPELINS OFFICE CENTER LL,0.00017883466860000907,28,201311,3.332204510175204,-8.629048812455293,-8.309536801460006,-0.3195120109952878,-0.9074292369519256,False
INTUIT  QB ONLINE,0.0001914317518147569,12,201311,2.4849066497880004,-8.560979195031162,-9.157923508670128,0.596944313638966,1.6953501101284636,False
NORMAN STAMP & SEAL,0.0001969744455869692,26,201311,3.258096538021482,-8.532436550396215,-8.383740008399279,-0.1486965419969355,-0.4223052185780068,False
FEDEX 90398918,1.871428181871413e-05,2,201311,,,,,,False
HACH COMPANY,8.717272821364448e-05,12,201311,2.4849066497880004,-9.347619014337821,-9.157923508670128,-0.189695505667693,-0.5387442162973295,False
INTERNATIONAL TRANSACTION,0.0009692864007646379,80,201311,4.382026634673881,-6.938950425487426,-7.258365569949104,0.3194151444616784,0.9071541314108709,False
Lonza AG (Walkersville),6.856235494247999e-05,12,201311,2.4849066497880004,-9.587766921043448,-9.157923508670128,-0.42984341237331947,-1.2207756399633105,False
TFS COLEPARMERINSTRMNT,0.00013958488894274003,20,201311,2.995732273553991,-8.876837611726703,-8.646441432334731,-0.2303961793919722,-0.654336056447583,False
TFS FISHER SCI ATL,0.00034020843036046357,34,201311,3.5263605246161616,-7.9859520947691625,-8.115131280712756,0.12917918594359357,0.3668750034333124,False
TFS FISHER SCI CHI,0.000245951055306155,32,201311,3.4657359027997265,-8.310377999931761,-8.175833810110387,-0.13454418982137462,-0.38211186842587747,False
WALMART.COM 8009666546,0.0005200154923783891,56,201311,4.02535169073515,-7.561651951874222,-7.615498870267191,0.053846918392969734,0.15292779735369022,False
MTM RECOGNITION ACCT DC,0.00013562849856337415,14,201311,2.6390573296152584,-8.905591030770196,-9.003574732652819,0.0979837018826224,0.2782783519033281,False
OFFICE DEPOT #1079,0.0010321035781452408,106,201311,4.663439094112067,-6.876156249570436,-6.976591472559598,0.10043522298916141,0.28524078790111324,False
COSTUMES BALLOONS AND STU,4.211939741355452e-05,6,201311,,,,,,False
FEDEX OFFICE  00000828,4.679486084081654e-05,6,201311,,,,,,False
HASTINGS 9674 STILLWA,0.00011658410768313591,12,201311,2.4849066497880004,-9.056897582503025,-9.157923508670128,0.10102592616710382,0.2869184128904076,False
STILLWATER SCREENPRINTING,0.00031808635921912865,38,201311,3.6375861597263857,-8.053187639037246,-8.003762711594222,-0.04942492744302385,-0.14036913371835644,False
CHICK-FIL-A #01973,3.7972094474367655e-05,6,201311,,,,,,False
FENTON OFFICE SUP01 OF 01,0.000317923660501721,40,201311,3.6888794541139363,-8.05369926217336,-7.952403501141918,-0.10129576103144267,-0.2876847566790691,False
GRT PLAINS COCA COLA,0.00019477082217417288,18,201311,2.8903717578961645,-8.543686956340409,-8.751937344844242,0.20825038850383315,0.5914409619417397,False
J D YOUNG COMPANY,9.29045473187929e-05,12,201311,2.4849066497880004,-9.283937954044855,-9.157923508670128,-0.12601444537472695,-0.35788699039858207,False
NCAA,2.3890828341868205e-05,4,201311,,,,,,False
PAYPAL  PREMIER BB,1.9215571979360175e-05,2,201311,,,,,,False
WOMENS BASKETBALL COACHES,6.339750051717959e-05,2,201311,,,,,,False
ADVANTAGE BATTERY #2,3.6620340476405646e-05,2,201311,,,,,,False
GELLCO CLOTHING AND SHOES,6.555879004198227e-05,4,201311,,,,,,False
Galls Intern,0.00019253166648344587,32,201311,3.4657359027997265,-8.555249911358619,-8.175833810110387,-0.379416101248232,-1.077559689134933,False
HOLIDAY INN,0.00023015520273946634,18,201311,2.8903717578961645,-8.376756677748217,-8.751937344844242,0.37518066709602493,1.0655308556369236,False
HOLIDAY INN EXPRESS,0.0008757210696288852,74,201311,4.30406509320417,-7.040462930256018,-7.336427298355084,0.29596436809906645,0.8405528163793373,False
IHS GLOBAL INC.,1.9126237673332742e-05,2,201311,,,,,,False
LAWTON CANDLEWOOD SUITES,5.7985441133410265e-05,4,201311,,,,,,False
NATL BOARD OF BOILER,2.7607154437207538e-05,4,201311,,,,,,False
SPRINGHILL SUITES  ENID,5.808420875362551e-05,6,201311,,,,,,False
TOWNEPLACE SUITES TULSA,4.53673918779421e-05,2,201311,,,,,,False
ULINE   SHIP SUPPLIES,0.000343276088701925,52,201311,3.9512437185814275,-7.976975508333051,-7.689702077206466,-0.287273431126585,-0.8158701439477404,False
XPEDX-INTL PAPER,0.0012631813444261735,114,201311,4.736198448394496,-6.674121862843908,-6.903738616575522,0.22961675373161405,0.6521224506741555,False
DOUBLETREE DOWNTOWN,5.9669334306812905e-05,4,201311,,,,,,False
ENTERPRISE RENT-A-CAR,0.0004517634808613345,46,201311,3.828641396489095,-7.702351785303968,-7.812461953277314,0.11011016797334605,0.3127180896689029,False
HOLIDAY INN EXPRESS HOTEL,0.0004999399182289487,48,201311,3.871201010907891,-7.601022628304161,-7.7698476462845,0.168825017980339,0.4794710432546761,False
GRE GMCR/KEURIG,7.553183426892859e-05,10,201311,2.302585092994046,-9.490956331391443,-9.340479363527544,-0.15047696786389864,-0.42736171232569165,False
MARKET RESEARCH.COM PR,2.0778375148077733e-05,2,201311,,,,,,False
QUALITY WATER SERVICES,0.000411044714771869,70,201311,4.248495242049359,-7.796808551887594,-7.392068561298722,-0.40473999058887156,-1.1494807336973902,False
HOLIDAY INN & SUITES,3.192306786238605e-05,2,201311,,,,,,False
UNITED      0162609413111,3.192306786238605e-05,2,201311,,,,,,False
UNITED      0162609535676,3.192306786238605e-05,2,201311,,,,,,False
FEDEX 90358994,4.5350465526497015e-05,2,201311,,,,,,False
FEDEX 90359037,4.5350465526497015e-05,2,201311,,,,,,False
FEDEX 90360042,4.5350465526497015e-05,2,201311,,,,,,False
FEDEX 90400187,4.5350465526497015e-05,2,201311,,,,,,False
TARGET        00000190,8.978634704157344e-05,10,201311,2.302585092994046,-9.318077620476386,-9.340479363527544,0.022401743051158718,0.06362201076571455,False
INTEGRATED DNA TECH,0.000373530764243811,48,201311,3.871201010907891,-7.89251018665295,-7.7698476462845,-0.12266254036844959,-0.34836742150129085,False
TFS FISHERSCI ECOM HUS,0.0013642280909514238,114,201311,4.736198448394496,-6.59716651070276,-6.903738616575522,0.3065721058727622,0.8706792938278272,False
STILLWATER MILLING COMP,0.0004993197692368994,62,201311,4.127134385045092,-7.602263845333538,-7.513585376897663,-0.08867846843587479,-0.25185104840396894,False
ACE TOWN & COUNTRY,5.0228399159119604e-05,6,201311,,,,,,False
CARTER'S FOOD CENTE,2.9349342915944196e-05,4,201311,,,,,,False
DISCOUNT TWO WAY RADIO,2.0013026925415456e-05,2,201311,,,,,,False
DMEI OKC DOWNTOWN,2.0013026925415456e-05,2,201311,,,,,,False
INSTAWARES,2.0013026925415456e-05,2,201311,,,,,,False
LAB MEDICINE OF GREATER T,2.0013026925415456e-05,2,201311,,,,,,False
LANGUAGE ASSOCIATES,2.9646867579034615e-05,2,201311,,,,,,False
LOWES #01752,9.531656113804579e-05,8,201311,2.0794415416798357,-9.258306972917447,-9.563909672496013,0.3056026995785661,0.8679261340605353,False
MCKESSON MEDICAL SUPPLY,0.0014231299472849963,44,201311,3.784189633918261,-6.554896644096543,-7.856970839986792,1.302074195890249,3.697952356629747,False
MSC,0.0007182968803935384,86,201311,4.454347296253507,-7.238627590541922,-7.185951970423717,-0.05267562011820548,-0.14960125480393557,False
OREILLY AUTO  00001974,3.5958780175549697e-05,4,201311,,,,,,False
OSBORN DRUG #2,2.0013026925415456e-05,2,201311,,,,,,False
PRECISION-TIMEMED-SJC,2.0013026925415456e-05,2,201311,,,,,,False
"SLRS, INC.",3.7378505729499985e-05,4,201311,,,,,,False
STAPLES DIRECT,0.0014437521566626566,140,201311,4.941642422609304,-6.54050988921033,-6.69803063010591,0.15752074089557944,0.4473663611885357,False
TULSA MEDICAL LABORATORY,2.0013026925415456e-05,2,201311,,,,,,False
UNIVERSAL IMAGES LTD,2.0013026925415456e-05,2,201311,,,,,,False
VINITA SURGERY & FAMILY M,2.0013026925415456e-05,2,201311,,,,,,False
WAL-MART #0022,6.448545224539566e-05,8,201311,2.0794415416798357,-9.649070890677642,-9.563909672496013,-0.08516121818162858,-0.2418618911749883,False
WAL-MART #0050,0.00017735515094769857,18,201311,2.8903717578961645,-8.637356327560155,-8.751937344844242,0.11458101728408643,0.3254155133617861,False
WAL-MART #0090,2.9646867579034615e-05,2,201311,,,,,,False
WWW.SALLYBEAUTY.COM 9689,2.0013026925415456e-05,2,201311,,,,,,False
AQUATIC BIOSYSTEMS,2.9493238159311415e-05,2,201311,,,,,,False
MJM SOFTWARE DESIGN,2.9493238159311415e-05,2,201311,,,,,,False
THE SANTA FE OPERA -TESS,2.1479728944277263e-05,2,201311,,,,,,False
AIRGAS CENTRAL,0.001938359656304378,226,201311,5.420534999272286,-6.2459132010473075,-6.218522637442254,-0.027390563605053764,-0.07779049730989322,False
ALL COMMERCIAL OPENINGS,3.8293881840982595e-05,4,201311,,,,,,False
AUTOMATED BUILDNG SYSTEMS,0.0002095121062173165,14,201311,2.6390573296152584,-8.470729029258473,-9.003574732652819,0.5328457033943454,1.5133070226001675,False
"DIGITALCDR.COM, INC.",1.8068364286942443e-05,2,201311,,,,,,False
DOLESE BROS CO-READY M,3.832805744799906e-05,4,201311,,,,,,False
DRAPERY MFG INC,2.8555674130125366e-05,4,201311,,,,,,False
EMBASSY SUITES TULSA,1.8068364286942443e-05,2,201311,,,,,,False
FASTENAL COMPANY01,0.0017756833850432773,206,201311,5.327876168789581,-6.333569923929071,-6.311300542075742,-0.02226938185332905,-0.06324609869782231,False
FEDERAL COPRORATION,0.0005714438835195026,50,201311,3.912023005428146,-7.467344269367488,-7.728973192173449,0.2616289228059605,0.7430385263040626,False
HALLMARK BUILDING SUPPLIE,1.8068364286942443e-05,2,201311,,,,,,False
HASKELL LEMON - MAIN OFF,2.4139474172511545e-05,4,201311,,,,,,False
HILTI INC,0.00010531802288273252,16,201311,2.772588722239781,-9.158525986494224,-8.8698717413032,-0.2886542451910241,-0.8197917212586009,False
"HYDRONIC SYSTEMS SERVICE,",3.9916583907169844e-05,8,201311,2.0794415416798357,-10.128718658598075,-9.563909672496013,-0.5648089861020615,-1.604084258634494,False
KONE INC.,1.8068364286942443e-05,2,201311,,,,,,False
MARRIOTT HOTELS TULSA,0.00011080741414907666,10,201311,2.302585092994046,-9.107716862162254,-9.340479363527544,0.23276250136528986,0.661056522873751,False
MARRIOTT USPS CONFERENCE,0.00011382128557299542,12,201311,2.4849066497880004,-9.0808810012774,-9.157923508670128,0.07704250739272922,0.2188043681941317,False
MAXWELL SUPPLY,4.818870458667078e-05,8,201311,2.0794415416798357,-9.940385888293852,-9.563909672496013,-0.3764762157978385,-1.0692102752813923,False
MIDWEST HOSE & SPECIALTY,4.805101964923473e-05,6,201311,,,,,,False
MOORE NORMAN TECH CENTER,4.5613671481406785e-05,6,201311,,,,,,False
PANERA BREAD,3.3446720317234744e-05,2,201311,,,,,,False
QUIK SERVICE STEEL CO OF,3.3446720317234744e-05,2,201311,,,,,,False
RESIDENCE INNS D/T BRICKT,3.3446720317234744e-05,2,201311,,,,,,False
SCHOOL OUTFITTERS,4.808380960841211e-05,8,201311,2.0794415416798357,-9.942565015295266,-9.563909672496013,-0.3786553427992523,-1.075399099125462,False
SOONER LEGENDS BBQ & CATE,7.958178840811165e-05,2,201311,,,,,,False
SOONER LEGENDS INN & SUIT,5.095476882186303e-05,4,201311,,,,,,False
SPRINT  WIRELESS,0.0002934295974545663,42,201311,3.7376696182833684,-8.13387281644862,-7.903550637634119,-0.23032217881450023,-0.654125891304369,False
TW'S-AFAB CATERING,8.72709664232578e-05,2,201311,,,,,,False
UNITED LABORATORIES,2.7907360734875465e-05,4,201311,,,,,,False
VAN EATON READY MIX INC,2.5757542302088595e-05,2,201311,,,,,,False
VOSS LIGHTING - OKLAHOMA,0.000735622115899493,94,201311,4.543294782270004,-7.214793999210439,-7.0968901796366275,-0.11790381957381157,-0.33485242916627816,False
WRKSPCE SLTNS/SCOTT RICE,6.736176707936576e-05,12,201311,2.4849066497880004,-9.605432940165569,-9.157923508670128,-0.4475094314954404,-1.2709479705809579,False
"UNBEATABLESALE.COM, INC.",6.389673660098699e-05,6,201311,,,,,,False
HOB TOWER HOBBIES,4.919545888705282e-05,8,201311,2.0794415416798357,-9.919709217442394,-9.563909672496013,-0.35579954494638066,-1.0104875512279234,False
RADIOSHACK COR00184267,7.067182772680985e-05,10,201311,2.302585092994046,-9.557463526607354,-9.340479363527544,-0.21698416307980928,-0.6162452951950655,False
AANPCP,1.514030431114453e-05,2,201311,,,,,,False
AMA PROFILES,9.651310814847566e-05,6,201311,,,,,,False
NATIONAL BOARD FOR CER,1.514030431114453e-05,2,201311,,,,,,False
NATL STDNT CLEARINGHOUSE,3.320985526316677e-05,6,201311,,,,,,False
NPDB NPDB-HIPDB.HRSA.GOV,0.00035950689399017475,8,201311,2.0794415416798357,-7.93077720159857,-9.563909672496013,1.6331324708974435,4.6381735299766245,True
OK MEDICAL BOARD,2.020875735605819e-05,4,201311,,,,,,False
POTTERY BARN 0490,6.91945751453086e-05,2,201311,,,,,,False
FEDEX 90392466,6.91945751453086e-05,2,201311,,,,,,False
CROWNE PLAZA HOTEL,0.00019912736258285432,14,201311,2.6390573296152584,-8.521565919959665,-9.003574732652819,0.4820088126931541,1.3689278463861239,False
ANSWERING SERVICE,2.056073161443368e-05,2,201311,,,,,,False
COMFORT SUITES,0.00029313534621507373,22,201311,3.091042453358316,-8.13487611971912,-8.551008771179605,0.41613265146048484,1.181836429902357,False
Keep Oklahoma Beautiful I,2.056073161443368e-05,2,201311,,,,,,False
LA QUINTA INNSUITES,0.00031780366068087407,22,201311,3.091042453358316,-8.054076781961786,-8.551008771179605,0.4969319892178188,1.411310374180597,False
LAKEVIEW LODGE-INTERNET,4.115927189578602e-05,4,201311,,,,,,False
NORTHWEST INN,0.00011286227269942717,10,201311,2.302585092994046,-9.089342299432458,-9.340479363527544,0.2511370640950865,0.7132411508797111,False
USCC CALL CENTER,9.441925125761479e-05,12,201311,2.4849066497880004,-9.267765562199513,-9.157923508670128,-0.10984205352938403,-0.3119566319554247,False
MAIN ST DAYLIGHT DONUTS,3.303985698692275e-05,4,201311,,,,,,False
WAL-MART #0392,0.001037979446148149,66,201311,4.189654742026425,-6.870479294869781,-7.450984676160905,0.5805053812911245,1.6486627640401603,False
LOWES #00268,8.631435566194961e-05,12,201311,2.4849066497880004,-9.35751461609839,-9.157923508670128,-0.1995911074282617,-0.5668481937559602,False
Call-Em-All,5.329850206610086e-05,2,201311,,,,,,False
EXPERIAN,5.329850206610086e-05,2,201311,,,,,,False
BTC BROADBAND,4.4751270747147635e-05,6,201311,,,,,,False
FEDEXOFFICE   00001248,0.00042702296095679454,58,201311,4.060443010546419,-7.758672771107017,-7.580362455249295,-0.17831031585772195,-0.5064097382611733,False
TMS PATRIOT STORAGE LL,2.4578386704892067e-05,2,201311,,,,,,False
WAL-MART #4241,0.002220243378741148,244,201311,5.497168225293202,-6.110138458592904,-6.141790931478706,0.03165247288580186,0.08989452142642568,False
WESTIN KANSAS CITY,3.8777587137987844e-05,2,201311,,,,,,False
ENERGY COMPLIANCE CONSULT,2.003806355843003e-05,2,201311,,,,,,False
NERC PCGC,2.969694084506377e-05,2,201311,,,,,,False
EIG IPOWER,4.256018906143332e-05,2,201311,,,,,,False
COURTYARD BY MARRIOTT1103,8.21743579195047e-05,8,201311,2.0794415416798357,-9.406667239849902,-9.563909672496013,0.15724243264611104,0.4465759525849096,False
COWBOY CORNER,2.8046911996992332e-05,2,201311,,,,,,False
OKLA RESORTS PARKS & GOLF,0.0012468688412650075,74,201311,4.30406509320417,-6.687119796432571,-7.336427298355084,0.6493075019225136,1.8440640437314544,False
NAPA AUTO PARTS,0.0007409050659958519,60,201311,4.0943445622221,-7.207638055591028,-7.546417337316032,0.33877928172500393,0.9621491979385941,False
SPIRAL BINDING CO,5.830872327659964e-05,2,201311,,,,,,False
EL RENO REGIONAL AIRPORT,5.280296688318057e-05,4,201311,,,,,,False
STILLWATER REGIONAL AIRP,3.808669044061467e-05,2,201311,,,,,,False
