Vendor,rank,degree,Year-Month,log_degree,log_rank,yhat_log,resid_log,resid_zscore,is_anomaly
NORTHFORK ELECTRIC COO,6.570461258060955e-05,6,201405,,,,,,False
OK NATURAL GAS/TNB,0.0007372555177053582,108,201405,4.68213122712422,-7.212576024769121,-7.0707720464467245,-0.14180397832239677,-0.41902777941283775,False
WW GRAINGER,0.00594072364304444,486,201405,6.186208623900494,-5.125924327431012,-5.578830842206639,0.45290651477562704,1.3383292444487445,False
3D ROBOTICS INC,2.741545762792398e-05,4,201405,,,,,,False
"ADOBE SYSTEMS, INC.",0.0003126022726192308,44,201405,3.784189633918261,-8.070578866749251,-7.9614682731012305,-0.10911059364802078,-0.32241951394903445,False
AEROSPACE COMPOSITE PROD,1.8650533944717534e-05,2,201405,,,,,,False
CST THE COMPOSITE STORE,5.433917390798499e-05,4,201405,,,,,,False
DMI  DELL BUS ONLINE,9.450754748442319e-05,14,201405,2.6390573296152584,-9.266830848512623,-9.09736066318558,-0.16947018532704305,-0.50078084038533,False
DOMINO'S 6460,4.650039867389282e-05,8,201405,2.0794415416798357,-9.976049650270422,-9.652460988709803,-0.3235886615606187,-0.9561977026388044,False
FIBRE GLAST,6.132386262109056e-05,6,201405,,,,,,False
HOB TOWER HOBBIES,8.010301832601672e-05,10,201405,2.302585092994046,-9.432197010143241,-9.431117951855661,-0.001079058287579926,-0.0031885945898742587,False
"INSPEED.COM, LLC",1.8650533944717534e-05,2,201405,,,,,,False
MCMASTER-CARR,0.0007111332292040329,66,201405,4.189654742026425,-7.248650761462058,-7.5592748068841376,0.3106240454220792,0.9178875340825978,False
MOUSER ELECTRONICS DIS,0.0002948179822132333,38,201405,3.6375861597263857,-8.12915239810786,-8.106888824131651,-0.022263573976209372,-0.06578839377717827,False
NATIONAL BALSA,1.8650533944717534e-05,2,201405,,,,,,False
PAYPAL,1.8650533944717534e-05,2,201405,,,,,,False
PAYPAL  BDICINTI,1.8650533944717534e-05,2,201405,,,,,,False
PAYPAL  DBIERLY,1.8650533944717534e-05,2,201405,,,,,,False
PAYPAL  DURANTI,1.8650533944717534e-05,2,201405,,,,,,False
PAYPAL  SEANMORRISO,1.8650533944717534e-05,2,201405,,,,,,False
SMARTDRAW.COM,1.8650533944717534e-05,2,201405,,,,,,False
SONYCREATIVE SFTW USD,6.719847006837889e-05,6,201405,,,,,,False
SPARKFUN ELECTRONICS,3.491261642435677e-05,6,201405,,,,,,False
THE HIDEAWAY,0.00012158783729943011,18,201405,2.8903717578961645,-9.01487360741889,-8.848074056275617,-0.1667995511432725,-0.49288917243011116,False
WAL-MART #4241,0.0009003765906671087,156,201405,5.049856007249537,-7.012697446973876,-6.706014386724582,-0.30668306024929404,-0.9062420056200818,False
WWW.DX.COM,3.4111176520092745e-05,4,201405,,,,,,False
WWW.ESPRITMODEL.COM,1.8650533944717534e-05,2,201405,,,,,,False
WWW.NEWEGG.COM,0.0011125550398342983,134,201405,4.897839799950911,-6.8010960702404875,-6.856803996266768,0.055707926026280497,0.16461575207301754,False
STAPLES       00105288,0.0016810047150260321,252,201405,5.529429087511423,-6.388363619071175,-6.230310915333692,-0.15805270373748304,-0.4670424219462989,False
AT&T BILL PAYMENT,0.0027890085836509925,362,201405,5.8916442118257715,-5.882069092302443,-5.871018454771635,-0.011050637530807705,-0.032654401945639795,False
OFFICE MAX,0.0005151666259373814,70,201405,4.248495242049359,-7.571020162179502,-7.5009090827196365,-0.07011107945986517,-0.20717676814053199,False
START MEETING,2.242082066620768e-05,2,201405,,,,,,False
STAPLES,0.007174450257112752,418,201405,6.035481432524756,-4.9372291393502055,-5.728341836717178,0.7911126973669722,2.3377214149049483,False
CCE REGISTRATION,5.128552651087912e-05,8,201405,2.0794415416798357,-9.878101960387093,-9.652460988709803,-0.22564097167729003,-0.6667643350000189,False
CDW GOVERNMENT,0.00039094726613375446,42,201405,3.7376696182833684,-7.846937873739824,-8.007612925162585,0.16067505142276062,0.47479140431202926,False
DMI  DELL HIGHER EDUC,0.0014136941289068982,70,201405,4.248495242049359,-6.561549050390424,-7.5009090827196365,0.9393600323292128,2.7757891779395467,False
KRAMES STAYWELL,3.5136629064633084e-05,4,201405,,,,,,False
ONYX IMAGING CORPORATION,8.2486678966666e-05,4,201405,,,,,,False
PCI  PATT OFFICE SUPPL,1.8893161419776732e-05,2,201405,,,,,,False
STAPLS7118162068000001,1.8893161419776732e-05,2,201405,,,,,,False
USA MOBILITY WIRELE,0.00034416495156130967,54,201405,3.9889840465642745,-7.9743895022609985,-7.7583263182526245,-0.216063184008374,-0.6384621734804807,False
WESTERN SERVICES DIVISI,1.8893161419776732e-05,2,201405,,,,,,False
KINDLE-NewYorkTime,1.7214726521687973e-05,2,201405,,,,,,False
EDUCATORS SOCIAL RESPONSI,1.9014127498577564e-05,2,201405,,,,,,False
LEARNING RESOURCES NETWK,1.9014127498577564e-05,2,201405,,,,,,False
STAPLES DIRECT,0.0011414159304440606,116,201405,4.7535901911063645,-6.775485742149315,-6.999889674963864,0.22440393281454885,0.6631089111266284,False
COPELINS OFFICE CENTER LL,0.00019764746639426656,24,201405,3.1780538303479458,-8.529025581892004,-8.56271325068681,0.03368766879480667,0.09954635416920254,False
SOLUTIONS STORES,2.0180079503803687e-05,2,201405,,,,,,False
WM SUPERCENTER #1437,0.00026818442105080005,34,201405,3.5263605246161616,-8.223835672133948,-8.217216994972052,-0.006618677161895903,-0.0195580520843644,False
4IMPRINT,0.00015481011259184735,26,201405,3.258096538021482,-8.773311265662105,-8.483316396553475,-0.2899948691086305,-0.8569287510921246,False
TULSA DRILLERS,2.7223776751176217e-05,2,201405,,,,,,False
FIRESTONE 012106,4.826857700584597e-05,2,201405,,,,,,False
LOWES #00270,4.826857700584597e-05,2,201405,,,,,,False
AIA CRP,1.8634817777315766e-05,2,201405,,,,,,False
CENTRAL PRINTING,0.0003199159278170107,46,201405,3.828641396489095,-8.047452319134932,-7.917375185655951,-0.13007713347898076,-0.3843751990523373,False
CTC CONSTANTCONTACT.COM,0.00022553624712688217,36,201405,3.58351893845611,-8.39702966636597,-8.160519784469717,-0.23650988189625366,-0.6988817365536996,False
ESKIMO JOES PROMO PROD,0.00013890827344341486,18,201405,2.8903717578961645,-8.881696738751382,-8.848074056275617,-0.033622682475764165,-0.09935432096052152,False
HOMELAND #236,1.8634817777315766e-05,2,201405,,,,,,False
"MERCURY PRESS, INC.",2.8344117409985988e-05,4,201405,,,,,,False
WWW.OKAPP.ORG,0.0006062708878473896,92,201405,4.5217885770490405,-7.408183660475424,-7.229820913850051,-0.178362746625373,-0.5270581723629986,False
WYNDHAM GARDEN HOTEL,4.168225241001431e-05,4,201405,,,,,,False
ALLIED ELECTRONICS INC,0.00010549704880317194,12,201405,2.4849066497880004,-9.156827569390128,-9.250267522492711,0.09343995310258357,0.2761131000711253,False
"ARCTIC SILVER, INCORPO",1.6512583644946456e-05,2,201405,,,,,,False
LOCKE SUPPLY - WHC STILLW,0.00013481814172937938,12,201405,2.4849066497880004,-8.911583778561926,-9.250267522492711,0.33868374393078504,1.0008033541900208,False
NOR NORTHERN TOOL,9.576715433788243e-05,16,201405,2.772588722239781,-9.253590777932532,-8.964906716903904,-0.2886840610286274,-0.853055340730172,False
OMEGA   ENGINEERING,9.805892047154377e-05,14,201405,2.6390573296152584,-9.22994202046021,-9.09736066318558,-0.13258135727463127,-0.3917751278036909,False
TEQUIPMENT.NET,2.5897374224776614e-05,4,201405,,,,,,False
ACE SUPPLY AND SERVICE IN,3.794524943170118e-05,4,201405,,,,,,False
AT&T PREMIER EBIL,0.000445607051078641,58,201405,4.060443010546419,-7.716073043447164,-7.687443946769764,-0.02862909667739988,-0.0845983797439866,False
ATT BUS PHONE PMT,0.001159017751651232,128,201405,4.852030263919617,-6.760182397527652,-6.902243901486203,0.14206150395855133,0.4197887622620973,False
COWBOY'S BAR-B-Q,1.895260629591141e-05,2,201405,,,,,,False
PBI LeasedEquipment,4.618883812996056e-05,6,201405,,,,,,False
BC. BASECAMP 1108487,2.9279915711290142e-05,2,201405,,,,,,False
NSSF,2.9279915711290142e-05,2,201405,,,,,,False
SMUGMUG ONLINE PHOTOS,2.9279915711290142e-05,2,201405,,,,,,False
WUFOO.COM/CHARGE,0.00026797068382375616,48,201405,3.871201010907891,-8.224632968422377,-7.8751589788809095,-0.34947398954146713,-1.0326883034774326,False
HOLIDAY INN EXPRESS,0.0005548798800695374,46,201405,3.828641396489095,-7.49675889814764,-7.917375185655951,0.42061628750831126,1.242912300660347,False
SUDDENLINK COMMUNICTNS,2.5302992227672593e-05,2,201405,,,,,,False
USPS PO BOXES 66101510,5.9346229762834386e-05,6,201405,,,,,,False
BUDGET RENTACARTOLLS,1.96344393305589e-05,2,201405,,,,,,False
ENTERPRISE RENT-A-CAR,0.0005513727906034663,38,201405,3.6375861597263857,-7.503099404800483,-8.106888824131651,0.6037894193311688,1.7841850603097462,False
FOUNTAIN SQUARE CLEANERS,7.100944358172183e-05,10,201405,2.302585092994046,-9.552697667491865,-9.431117951855661,-0.12157971563620329,-0.35926550769158583,False
PAYPAL  RURALENTERP,4.826857700584597e-05,2,201405,,,,,,False
SUN CITY CLEANERS,4.826857700584597e-05,2,201405,,,,,,False
BECKER GALLAGHER LEGAL,2.5478322036525833e-05,2,201405,,,,,,False
JUDGING101.COM,6.266449429753102e-05,2,201405,,,,,,False
OFFICEMAX CT IN#531916,4.3469937908617606e-05,2,201405,,,,,,False
OFFICEMAX CT IN#700367,4.3469937908617606e-05,2,201405,,,,,,False
OFFICEMAX CT IN#951420,4.3469937908617606e-05,2,201405,,,,,,False
AMERICAN AI 0010651393925,3.022503389597186e-05,2,201405,,,,,,False
AMERICAN AI 0010651493933,3.022503389597186e-05,2,201405,,,,,,False
AMERICAN AI 0010651662949,3.022503389597186e-05,2,201405,,,,,,False
AMERICAN AI 0012336709373,3.022503389597186e-05,2,201405,,,,,,False
AMERICAN AI 0012389523493,3.022503389597186e-05,2,201405,,,,,,False
AMERICAN AI 0012389525613,3.022503389597186e-05,2,201405,,,,,,False
AMERICAN AI 0012389529892,3.022503389597186e-05,2,201405,,,,,,False
AMERICAN AI 0012389549216,3.022503389597186e-05,2,201405,,,,,,False
AMERICAN AI 0012389550075,3.022503389597186e-05,2,201405,,,,,,False
AMERICAN AI 0012389552657,3.022503389597186e-05,2,201405,,,,,,False
AMERICAN AI 0012389555283,3.022503389597186e-05,2,201405,,,,,,False
AMERICAN AI 0012389556120,3.022503389597186e-05,2,201405,,,,,,False
AMERICAN AI 0012389556229,3.022503389597186e-05,2,201405,,,,,,False
AMERICAN AI 0012389556808,3.022503389597186e-05,2,201405,,,,,,False
AMERICAN AI 0012389599340,3.022503389597186e-05,2,201405,,,,,,False
AMERICAN AI 0012389627159,3.022503389597186e-05,2,201405,,,,,,False
AMERICAN AI 0012389799610,3.022503389597186e-05,2,201405,,,,,,False
AMERICAN AI 0012389800447,3.022503389597186e-05,2,201405,,,,,,False
BRENAIR AVIATION SERVICES,4.0233825063555744e-05,4,201405,,,,,,False
BUSINESS JET CENTER LTD,0.00015517719240402513,2,201405,,,,,,False
CITY OF DURANT,3.022503389597186e-05,2,201405,,,,,,False
DELTA AIR   0060189192117,3.022503389597186e-05,2,201405,,,,,,False
DELTA AIR   0060189393137,3.022503389597186e-05,2,201405,,,,,,False
DELTA AIR   0062358019266,3.022503389597186e-05,2,201405,,,,,,False
DELTA AIR   0062358682682,3.022503389597186e-05,2,201405,,,,,,False
DELTA AIR   0062358702458,3.022503389597186e-05,2,201405,,,,,,False
DELTA AIR   0062358870886,3.022503389597186e-05,2,201405,,,,,,False
DELTA AIR   0062359308227,3.022503389597186e-05,2,201405,,,,,,False
DELTA AIR   0062359941946,3.022503389597186e-05,2,201405,,,,,,False
EXECUTIVE BEECHCRAFT MKC,3.022503389597186e-05,2,201405,,,,,,False
LANDMARK AVIATION DAL,6.456878722696898e-05,4,201405,,,,,,False
SOUTHWES    5262411651191,3.022503389597186e-05,2,201405,,,,,,False
SOUTHWES    5262412817746,3.022503389597186e-05,2,201405,,,,,,False
SOUTHWES    5262412820132,3.022503389597186e-05,2,201405,,,,,,False
SOUTHWES    5262413387030,3.022503389597186e-05,2,201405,,,,,,False
SOUTHWES    5262413420106,3.022503389597186e-05,2,201405,,,,,,False
SOUTHWES    5262413435389,3.022503389597186e-05,2,201405,,,,,,False
SOUTHWES    5262414901935,3.022503389597186e-05,2,201405,,,,,,False
SOUTHWES    5262414905897,3.022503389597186e-05,2,201405,,,,,,False
SOUTHWES    5262416736569,3.022503389597186e-05,2,201405,,,,,,False
SOUTHWES    5262418392821,3.022503389597186e-05,2,201405,,,,,,False
SOUTHWES    5262418442966,3.022503389597186e-05,2,201405,,,,,,False
STILLWATER REGIONAL AIRP,3.022503389597186e-05,2,201405,,,,,,False
SUMMIT AVIATION,3.022503389597186e-05,2,201405,,,,,,False
UNITED      0162409438185,3.022503389597186e-05,2,201405,,,,,,False
CBI WINZIP CLEVERBRIDG,4.7767766344649447e-05,6,201405,,,,,,False
BESTBUY.COM   00009944,0.00015714602562279478,28,201405,3.332204510175204,-8.75833507901874,-8.409806391379679,-0.3485286876390621,-1.0298949561981416,False
BILL WARREN OFFICE PRODUC,0.0029536185910618504,152,201405,5.0238805208462765,-5.824724218963388,-6.731780280519851,0.9070560615564629,2.680331622381074,False
HACH COMPANY,9.734342513912228e-05,16,201405,2.772588722239781,-9.237265356529711,-8.964906716903904,-0.2723586396258071,-0.8048140631628402,False
"MICROBIOLOGICS, INC",1.670405138511172e-05,2,201405,,,,,,False
SIGMA ALDRICH US,0.0012628246336121767,136,201405,4.912654885736052,-6.674404293542162,-6.84210845136025,0.167704157818088,0.4955622661660893,False
TFS COLEPARMERINSTRMNT,0.0001189086210036399,22,201405,3.091042453358316,-9.037155242147742,-8.64902254490713,-0.3881326972406125,-1.1469239732645926,False
TFS FISHER SCI ATL,0.000350466269447531,42,201405,3.7376696182833684,-7.956246088794952,-8.007612925162585,0.05136683636763273,0.15178792325315493,False
TFS FISHER SCI CHI,0.00023630070785286684,38,201405,3.6375861597263857,-8.350405373975375,-8.106888824131651,-0.24351654984372395,-0.719586293265335,False
WALMART.COM 8009666546,0.0005124278316410909,58,201405,4.060443010546419,-7.57635067122583,-7.687443946769764,0.11109327554393378,0.32827829733406755,False
OFFICE DEPOT #1079,0.0008489696464379629,84,201405,4.430816798843313,-7.07148712324847,-7.320058653356686,0.2485715301082152,0.7345236538405802,False
OFFICE DEPOT #1105,3.013872713927415e-05,4,201405,,,,,,False
4G SERVICE & SUPPLY INC,3.23750722563707e-05,4,201405,,,,,,False
OREILLY AUTO  00003145,5.9199554366373445e-05,4,201405,,,,,,False
B&C BUSINESS PRODUCTS,0.0007682201167795908,104,201405,4.6443908991413725,-7.171434254189712,-7.108207852941675,-0.0632264012480368,-0.1868326885370985,False
CONFERENCEBADGE.COM,6.266449429753102e-05,2,201405,,,,,,False
AMERICAN AI 0010266580529,3.963102663083493e-05,2,201405,,,,,,False
AMERICAN AI 0010266713937,3.963102663083493e-05,2,201405,,,,,,False
BLAKE HOTEL,3.963102663083493e-05,2,201405,,,,,,False
CLT TAXI 2644,3.963102663083493e-05,2,201405,,,,,,False
YELLOW CAB OF CHARLOTTE,3.963102663083493e-05,2,201405,,,,,,False
GRE GMCR/KEURIG,0.00010661451855235503,16,201405,2.772588722239781,-9.14629084957568,-8.964906716903904,-0.18138413267177533,-0.5359863047098535,False
INVENTION EVALUATOR,1.9110826315944066e-05,2,201405,,,,,,False
JOBTARGET LLC,3.934609700273185e-05,6,201405,,,,,,False
QUALITY WATER SERVICES,0.000500248549353196,84,201405,4.430816798843313,-7.6004054823493155,-7.320058653356686,-0.28034682899262986,-0.8284189950660823,False
FEDEX 13684529,3.798577894035663e-05,2,201405,,,,,,False
FEDEX 13775414,3.798577894035663e-05,2,201405,,,,,,False
FEDEX 13806720,3.798577894035663e-05,2,201405,,,,,,False
FEDEX 13808499,3.798577894035663e-05,2,201405,,,,,,False
FEDEX 13883571,3.798577894035663e-05,2,201405,,,,,,False
FEDEX 13891913,3.798577894035663e-05,2,201405,,,,,,False
UM CITI PROG GCP BOOKS,3.798577894035663e-05,2,201405,,,,,,False
FEDEX 770053365222,2.9833642742875745e-05,2,201405,,,,,,False
FEDEX 770056007117,2.9833642742875745e-05,2,201405,,,,,,False
FEDEX 770056173783,2.9833642742875745e-05,2,201405,,,,,,False
FEDEX 770056264760,2.9833642742875745e-05,2,201405,,,,,,False
FEDEX 770056358127,2.9833642742875745e-05,2,201405,,,,,,False
FEDEX 798829315857,2.9833642742875745e-05,2,201405,,,,,,False
HEATWAVE SUPPLY INC,0.00021003044056656532,8,201405,2.0794415416798357,-8.468258077911681,-9.652460988709803,1.1842029107981222,3.4992947444520666,False
LARRY JORDAN & ASSOCIATES,2.9833642742875745e-05,2,201405,,,,,,False
CAYMAN CHEMICAL CO. INC,8.715995107792719e-05,16,201405,2.772588722239781,-9.347765597705271,-8.964906716903904,-0.38285888080136665,-1.131339956386421,False
INTEGRATED DNA TECH,0.000597759647838673,70,201405,4.248495242049359,-7.4223218098260935,-7.5009090827196365,0.07858727289354306,0.232223741817907,False
AIRGAS CENTRAL,0.0017972546537210216,222,201405,5.402677381872279,-6.321494970190712,-6.3560398789868024,0.03454490879609029,0.10207948037913907,False
ATW OF STILLWATER # 05,0.0004409014000230751,76,201405,4.330733340286331,-7.726689287961804,-7.4193345523257515,-0.30735473563605265,-0.9082267922891823,False
NAPA AUTO PARTS,0.0007690017093298551,78,201405,4.356708826689592,-7.170417364365063,-7.393568658530482,0.2231512941654188,0.6594073902119028,False
STILLWATER MILLING COMP,0.000801488868359695,100,201405,4.605170185988092,-7.129039473272861,-7.14711209958382,0.018072626310959627,0.05340423139626103,False
SHRM HR JOBS,2.2000946102670667e-05,2,201405,,,,,,False
TALX CORPORATION,0.00011011635582461126,6,201405,,,,,,False
ALL ELECTRONICS CORP,3.949711031965064e-05,4,201405,,,,,,False
AMERICAN PLNT PROD SRV,0.00032893044460016735,40,201405,3.6888794541139363,-8.019664241099118,-8.056009408243863,0.036345167144745005,0.10739920601117421,False
"MO BIO LABORATORIES, INC",3.681489295683706e-05,4,201405,,,,,,False
ACE TOWN & COUNTRY,2.6815366352678893e-05,4,201405,,,,,,False
BIGTALLPANTSCOM,1.7433765407894536e-05,2,201405,,,,,,False
C AND L SUPPLY INC,6.667012443809863e-05,10,201405,2.302585092994046,-9.61575359985867,-9.431117951855661,-0.1846356480030078,-0.5455944642628634,False
CRAIG GENERAL HOSPITAL,2.5467856671159424e-05,2,201405,,,,,,False
EARTHGRAINS A/R,9.492588441877089e-05,10,201405,2.302585092994046,-9.262414124328457,-9.431117951855661,0.1687038275272048,0.4985162691730087,False
Galls Intern,9.974750255155552e-05,14,201405,2.6390573296152584,-9.212868529559557,-9.09736066318558,-0.11550786637397792,-0.34132332057258075,False
MCKESSON MEDICAL SUPPLY,0.0012320289303512449,46,201405,3.828641396489095,-6.69909293090689,-7.917375185655951,1.2182822547490613,3.5999984904861995,False
NCS PEARSON,9.629364714950713e-05,14,201405,2.6390573296152584,-9.248108200323049,-9.09736066318558,-0.15074753713746958,-0.44545580798202056,False
NEUROLOGICAL ASSOCIATES O,1.7433765407894536e-05,2,201405,,,,,,False
OHI BUSINESS OFFICE,1.7433765407894536e-05,2,201405,,,,,,False
OSBORN DRUG #2,2.721535875949135e-05,4,201405,,,,,,False
PAFFORD MEDICAL BILLING S,1.7433765407894536e-05,2,201405,,,,,,False
PRECISION-TIMEMED-SJC,2.9520007837422763e-05,4,201405,,,,,,False
RADIOLOGY CONSULTANTS OF,1.7433765407894536e-05,2,201405,,,,,,False
SHOUT&SACK LLC,1.7433765407894536e-05,2,201405,,,,,,False
SLEEP MEDICINE ASSOC PLLC,1.7433765407894536e-05,2,201405,,,,,,False
"SLRS, INC.",5.79222753851054e-05,8,201405,2.0794415416798357,-9.756408508430097,-9.652460988709803,-0.10394751972029326,-0.3071627388678639,False
TINT N MORE,1.7433765407894536e-05,2,201405,,,,,,False
TOTAL EQUIPMENT SALES,1.7433765407894536e-05,2,201405,,,,,,False
UROLOGIC SPECIALISTS,2.5467856671159424e-05,2,201405,,,,,,False
WAL-MART #0050,0.00011402589979793098,14,201405,2.6390573296152584,-9.079084935393935,-9.09736066318558,0.01827572779164477,0.05400439200849339,False
WKH LIPPINCOTT WMS/WIL,0.0001108231374320901,16,201405,2.772588722239781,-9.107574974838636,-8.964906716903904,-0.1426682579347318,-0.4215817075256666,False
WM SUPERCENTER #50,7.776183938206569e-05,8,201405,2.0794415416798357,-9.461859730627324,-9.652460988709803,0.19060125808247896,0.5632227168268413,False
C.L. SMITH EQUIPMENT,1.9132632190287667e-05,2,201405,,,,,,False
HD SUPPLY WATERWORKS 343,6.994315636328701e-05,14,201405,2.6390573296152584,-9.567827683463426,-9.09736066318558,-0.47046702027784626,-1.3902201696048218,False
LOWES #02214,0.0003004186628463606,26,201405,3.258096538021482,-8.110333510023056,-8.483316396553475,0.3729828865304192,1.1021566006173746,False
LOWES #02571,0.0002544607679242334,36,201405,3.58351893845611,-8.276363883466054,-8.160519784469717,-0.11584409899633741,-0.3423168809139777,False
TFS FISHERSCI ECOM HUS,0.0010110762832602756,94,201405,4.543294782270004,-6.896739887526954,-7.208488239225215,0.31174835169826043,0.9212098355290144,False
TFS FISHERSCI-RMD,4.1416211427574603e-05,6,201405,,,,,,False
WM SUPERCENTER #4241,0.0008147768200241164,144,201405,4.969813299576001,-7.112596321458434,-6.7854112408579175,-0.32718508060051654,-0.966825045411235,False
AT&T DATA,0.0019257028102059428,152,201405,5.0238805208462765,-6.252464281143624,-6.731780280519851,0.4793159993762268,1.4163687170964527,False
ATW OF NORMAN # 20,0.00011410408111845888,20,201405,2.995732273553991,-9.078399525062604,-8.743563680049762,-0.3348358450128419,-0.9894328936566403,False
HARBOR FREIGHT TOOLS 251,0.0002196508787483974,34,201405,3.5263605246161616,-8.423471182322201,-8.217216994972052,-0.2062541873501491,-0.6094767942507165,False
HARBOR FREIGHT TOOLS 63,4.430146561672749e-05,8,201405,2.0794415416798357,-10.024492774988788,-9.652460988709803,-0.3720317862789848,-1.099346119338409,False
NORTHERN TOOL EQUIP,8.26510372406823e-05,14,201405,2.6390573296152584,-9.400883171880409,-9.09736066318558,-0.30352250869482944,-0.89690264211805,False
ALL COMMERCIAL OPENINGS,2.4335968588948396e-05,4,201405,,,,,,False
AUTOMATED BUILDNG SYSTEMS,0.00012182155962101289,14,201405,2.6390573296152584,-9.012953201761185,-9.09736066318558,0.08440746142439437,0.2494222767581747,False
COMM GLASS AND MATERIAL,5.931314934321041e-05,6,201405,,,,,,False
DOLESE BROS CO-READY M,2.32621467503654e-05,2,201405,,,,,,False
DRAPERY MFG INC,1.633091044749753e-05,2,201405,,,,,,False
FASTENAL COMPANY01,0.0017032204908637987,210,201405,5.3471075307174685,-6.375234413067175,-6.411161344696644,0.035926931629468584,0.10616332884248561,False
GIH GLOBALINDUSTRIALEQ,0.00015746465317352482,26,201405,3.258096538021482,-8.756309542829936,-8.483316396553475,-0.27299314627646076,-0.8066890169969393,False
HD SUPPLY FACILITIES MTNC,0.00016595693796187034,10,201405,2.302585092994046,-8.703782207102883,-9.431117951855661,0.7273357447527786,2.149261858637178,False
HILTI INC,8.001868219912703e-05,12,201405,2.4849066497880004,-9.433250410567522,-9.250267522492711,-0.182982888074811,-0.5407105933672227,False
KOROSEAL PRODUCTS A DIVIS,2.3496771622520687e-05,4,201405,,,,,,False
MARRIOTT USPS CONFERENCE,0.00015284771349176576,10,201405,2.302585092994046,-8.786068462360971,-9.431117951855661,0.6450494894946903,1.9061077015753594,False
MSC,0.0006158626923890008,76,201405,4.330733340286331,-7.392486519619259,-7.4193345523257515,0.02684803270649283,0.07933537309529988,False
PANERA BREAD,3.2102334324440635e-05,4,201405,,,,,,False
PIONEER RESEARCH CORPORA,1.633091044749753e-05,2,201405,,,,,,False
QUALITY PROMOTIONS,3.0193383053233278e-05,2,201405,,,,,,False
QUIK SERVICE STEEL CO OF,4.373694969833804e-05,4,201405,,,,,,False
R.B. AKINS COMPANY,9.528583882572075e-05,12,201405,2.4849066497880004,-9.258629343593519,-9.250267522492711,-0.008361821100807632,-0.024709005834466394,False
SOONER LEGENDS BBQ & CATE,6.484956456757264e-05,2,201405,,,,,,False
SOONER LEGENDS INN & SUIT,3.541170895160548e-05,6,201405,,,,,,False
STONE OBJECTS INC,2.32621467503654e-05,2,201405,,,,,,False
TENNANT CO,1.633091044749753e-05,2,201405,,,,,,False
TW'S-AFAB CATERING,5.09870919618369e-05,2,201405,,,,,,False
ULINE   SHIP SUPPLIES,0.0004378805335399599,78,201405,4.356708826689592,-7.733564436983344,-7.393568658530482,-0.3399957784528622,-1.0046803886625562,False
