Vendor,rank,degree,Year-Month,log_degree,log_rank,yhat_log,resid_log,resid_zscore,is_anomaly
ASI-COWBOYS JOINT VENTUR,2.599005483121116e-05,2,201310,,,,,,False
CHICK FIL A 69,2.599005483121116e-05,2,201310,,,,,,False
Cabernet,2.599005483121116e-05,2,201310,,,,,,False
DELTA AIR   0068227083077,2.599005483121116e-05,2,201310,,,,,,False
DELTA AIR   0068227283207,2.599005483121116e-05,2,201310,,,,,,False
DELTA AIR   0068227483132,2.599005483121116e-05,2,201310,,,,,,False
DELTA AIR   0068227483134,2.599005483121116e-05,2,201310,,,,,,False
DELTA AIR   0068227683820,2.599005483121116e-05,2,201310,,,,,,False
DELTA AIR   0068227883485,2.599005483121116e-05,2,201310,,,,,,False
DELTA AIR   0068227883486,2.599005483121116e-05,2,201310,,,,,,False
DELTA AIR   0068227883487,2.599005483121116e-05,2,201310,,,,,,False
FOUNTAIN SQUARE CLEANERS,0.0001012493340290065,8,201310,2.0794415416798357,-9.197924419613942,-9.738080370711568,0.5401559510976259,1.5672709483150482,False
GRAETERS30,2.599005483121116e-05,2,201310,,,,,,False
HILTON GARDEN INN N ALPHA,7.659627891742596e-05,2,201310,,,,,,False
HYATT PLACE COLUMBUS/DUBL,7.659627891742596e-05,2,201310,,,,,,False
JOE'S ON SULLIVAN,2.599005483121116e-05,2,201310,,,,,,False
Sushi Nami,2.599005483121116e-05,2,201310,,,,,,False
TERIYAKI EXPERIENCE,2.599005483121116e-05,2,201310,,,,,,False
TWISTED TACO WINDWARD,2.599005483121116e-05,2,201310,,,,,,False
HYATT HOTELS BUFFALO,4.218262506206869e-05,2,201310,,,,,,False
UNITED      0162607139944,4.218262506206869e-05,2,201310,,,,,,False
UNITED      0162607340587,4.218262506206869e-05,2,201310,,,,,,False
DOLLAR-GENERAL #0119,2.122561423536676e-05,2,201310,,,,,,False
LITTLE CAESARS 1826 0003,2.122561423536676e-05,2,201310,,,,,,False
WAL-MART #0151,0.0002948201445299982,26,201310,3.258096538021482,-8.129145063722042,-8.537536572985408,0.40839150926336565,1.1849543575450256,False
COCKLE PRINTING,1.6580783265724226e-05,2,201310,,,,,,False
COURTS/USCA-10TH,3.895919265547823e-05,2,201310,,,,,,False
COURTS/USDC-OK-N-I,1.6580783265724226e-05,2,201310,,,,,,False
COURTS/USDC-OK-WD,2.6883592244862967e-05,4,201310,,,,,,False
OKLAHOMA BAR ASSOCIATION,4.846282628512403e-05,6,201310,,,,,,False
ALLEN DISPLAY,6.080875646093037e-05,2,201310,,,,,,False
AMERICAN AI 0017287720104,3.303719741082964e-05,2,201310,,,,,,False
AMERICAN AI 0017287720107,3.303719741082964e-05,2,201310,,,,,,False
AMERICAN AI 0017287720108,3.303719741082964e-05,2,201310,,,,,,False
AMERICAN AI 0017287720109,3.303719741082964e-05,2,201310,,,,,,False
AMERICAN AI 0017287720114,3.303719741082964e-05,2,201310,,,,,,False
BUSINESS JET CENTER LTD,5.6953081352519734e-05,2,201310,,,,,,False
DELTA AIR   0067287720092,3.303719741082964e-05,2,201310,,,,,,False
DELTA AIR   0067287720105,3.303719741082964e-05,2,201310,,,,,,False
NAMMAR AGCY 0001013260795,3.303719741082964e-05,2,201310,,,,,,False
NAMMAR AGCY 0001020250363,3.303719741082964e-05,2,201310,,,,,,False
NAMMAR AGCY 0001033270717,3.303719741082964e-05,2,201310,,,,,,False
NAMMAR AGCY 0001057250876,3.303719741082964e-05,2,201310,,,,,,False
NAMMAR AGCY 0001063260270,3.303719741082964e-05,2,201310,,,,,,False
NAMMAR AGCY 0001090250790,3.303719741082964e-05,2,201310,,,,,,False
NAMMAR AGCY 0001094250587,3.303719741082964e-05,2,201310,,,,,,False
SOUTHWES    5262161254042,3.303719741082964e-05,2,201310,,,,,,False
SOUTHWES    5262161933882,3.303719741082964e-05,2,201310,,,,,,False
SOUTHWES    5262162900138,3.303719741082964e-05,2,201310,,,,,,False
SOUTHWES    5262163716063,3.303719741082964e-05,2,201310,,,,,,False
SOUTHWES    5262164502999,3.303719741082964e-05,2,201310,,,,,,False
SOUTHWES    5262165560678,3.303719741082964e-05,2,201310,,,,,,False
SOUTHWES    5262166028463,3.303719741082964e-05,2,201310,,,,,,False
SOUTHWES    5262167685459,3.303719741082964e-05,2,201310,,,,,,False
UNITED      0167287720094,3.303719741082964e-05,2,201310,,,,,,False
COPELINS OFFICE CENTER LL,0.0002852947752068658,44,201310,3.784189633918261,-8.161987609737663,-8.00167340245136,-0.1603142072863033,-0.4651541821790733,False
INTUIT  QB ONLINE,0.00013837380151115466,10,201310,2.302585092994046,-8.88555182091218,-9.510792820610511,0.625240999698331,1.81414654884649,False
NORMAN STAMP & SEAL,0.00017868366587247376,32,201310,3.4657359027997265,-8.629893539682458,-8.326041137661207,-0.30385240202125097,-0.8816325013099341,False
WALDEN CLEANERS-PLANT,2.5002722255421935e-05,4,201310,,,,,,False
APHA ANNUAL MEETING,2.4109675565091152e-05,4,201310,,,,,,False
BILL WARREN OFFICE PRODUC,0.0034256465124264685,148,201310,4.997212273764115,-5.6764650620372255,-6.766123719729586,1.0896586576923601,3.161661654029513,False
BIO TEK INSTRUMENTS,1.6505327264351752e-05,2,201310,,,,,,False
INTERNATIONAL TRANSACTION,0.0009361498779395823,84,201310,4.430816798843313,-6.97373496723345,-7.343037724749618,0.36930275751616826,1.071537732411502,False
Lonza AG (Walkersville),6.47500214236928e-05,12,201310,2.4849066497880004,-9.644976511072828,-9.325085370270807,-0.31989114080202086,-0.9281691529706899,False
PIKEPASS RECYCLING,0.0002601644788909222,58,201310,4.060443010546419,-8.254196512000156,-7.720289724495346,-0.5339067875048107,-1.5491389023190882,False
SIGMA ALDRICH US,0.0012364314635371519,132,201310,4.882801922586371,-6.695525899520616,-6.882658785485417,0.18713288596480115,0.5429689982143322,False
SKC GULF COAST INC,1.6505327264351752e-05,2,201310,,,,,,False
WALMART.COM 8009666546,0.0004141307061625007,64,201310,4.1588830833596715,-7.789328916183513,-7.620021521136026,-0.16930739504748704,-0.4912480572575656,False
OFFICE DEPOT #676,0.0001117243919031825,14,201310,2.6390573296152584,-9.099475497008862,-9.168071958240741,0.06859646123187879,0.1990337061500134,False
CHEEZIES PIZZA,6.552454894668542e-05,12,201310,2.4849066497880004,-9.633085677199828,-9.325085370270807,-0.3080003069290207,-0.8936677123357697,False
ALLEGRA PRINT & IMAGING,0.00019908541155096008,16,201310,2.772588722239781,-8.521776616524736,-9.032060754186388,0.5102841376616514,1.4805974139837967,False
B&C BUSINESS PRODUCTS,0.0007042942894974884,108,201310,4.68213122712422,-7.258314262880032,-7.087056136338922,-0.17125812654110995,-0.49690813522524463,False
CHEROKEE STRIP BARBEQUE C,1.6622392608344508e-05,2,201310,,,,,,False
COLLEGIATE BASKETBALL NEW,3.5283144041090884e-05,6,201310,,,,,,False
EUREKA WATER COMPANY,0.001006076807339822,166,201310,5.111987788356544,-6.901696859980729,-6.649216709109467,-0.2524801508712615,-0.7325751103595739,False
FAST MODEL,1.6622392608344508e-05,2,201310,,,,,,False
FEDEXOFFICE   00001248,0.00032073062008603534,50,201310,3.912023005428146,-8.044908973796357,-7.871466037459092,-0.17344293633726515,-0.5032473950522447,False
FENTON OFFICE SUP01 OF 01,0.0002235596779985467,40,201310,3.6888794541139363,-8.405832159426454,-8.09875358756015,-0.3070785718663043,-0.8909932836214266,False
FENTON OFFICE SUPPLY,0.00014921720065535544,30,201310,3.4011973816621555,-8.810107584244077,-8.391778203644568,-0.4183293805995092,-1.2137892468053855,False
GRT PLAINS COCA COLA,0.0001829741015358259,18,201310,2.8903717578961645,-8.606165931334887,-8.912090369830047,0.3059244384951594,0.887644547576967,False
HAMPTON INN  & SUITES,6.78237808800048e-05,8,201310,2.0794415416798357,-9.59859765932984,-9.738080370711568,0.13948271138172785,0.4047112706924279,False
MCALISTER'S DELI 711,0.00011890149355493789,14,201310,2.6390573296152584,-9.037215184498448,-9.168071958240741,0.130856773742293,0.379682977591534,False
PIZZA HUT #14582,4.192920247768079e-05,6,201310,,,,,,False
TAG UP,4.070805067861305e-05,8,201310,2.0794415416798357,-10.109084655140135,-9.738080370711568,-0.37100428442856703,-1.0764747393854206,False
BEST WESTERN INN AND CONF,4.944288699928405e-05,4,201310,,,,,,False
BEST WESTERN TULSA,4.204339742911255e-05,2,201310,,,,,,False
CRUTCHFIELD,1.7351834459132805e-05,2,201310,,,,,,False
GELLCO CLOTHING & SHOE,1.7351834459132805e-05,2,201310,,,,,,False
HOLIDAY INN EXPRESS,0.0007307186019883104,56,201310,4.02535169073515,-7.2214821203584165,-7.75603272519038,0.5345506048319635,1.5510069483728701,False
STAYBRIDGE SUITES,8.131074973237821e-05,6,201310,,,,,,False
TOWNEPLACE SUITES TULSA,7.07936475630139e-05,4,201310,,,,,,False
TULSA EXPO CENTER,1.7351834459132805e-05,2,201310,,,,,,False
ULINE   SHIP SUPPLIES,0.00035924543231038037,74,201310,4.30406509320417,-7.931504744817652,-7.472143336254766,-0.4593614085628861,-1.3328443183023728,False
WOODWARD HOLIDAY INN EXP,3.161579624063871e-05,4,201310,,,,,,False
GRE GMCR/KEURIG,4.245197646312899e-05,6,201310,,,,,,False
MARKET RESEARCH.COM PR,1.8068910465217976e-05,2,201310,,,,,,False
QUALITY WATER SERVICES,0.000573379118652534,92,201310,4.5217885770490405,-7.4639634201544425,-7.25037650969348,-0.2135869104609629,-0.6197257644308151,False
WYNDHAM GARDEN HOTEL,0.00016103582898079841,12,201310,2.4849066497880004,-8.733883671275017,-9.325085370270807,0.5912016989957909,1.7153809849687927,False
FEDEX 90227639,3.845739878229637e-05,2,201310,,,,,,False
FEDEX 90230276,3.845739878229637e-05,2,201310,,,,,,False
FEDEX 90305846,3.845739878229637e-05,2,201310,,,,,,False
FEDEX 90305850,3.845739878229637e-05,2,201310,,,,,,False
FEDEX 90308292,3.845739878229637e-05,2,201310,,,,,,False
HR SOUTHWEST,4.683915791178412e-05,2,201310,,,,,,False
TARGET        00020420,4.683915791178412e-05,2,201310,,,,,,False
EPICENTRE TECHNOLOGIES,3.0447606143397575e-05,4,201310,,,,,,False
INTEGRATED DNA TECH,0.0005741875772169779,70,201310,4.248495242049359,-7.462554423710584,-7.528745175089322,0.06619075137873853,0.19205350134945476,False
NEW ENGLAND BIOLABS INC,0.0002107409178532749,32,201310,3.4657359027997265,-8.464881051674872,-8.326041137661207,-0.13883991401366558,-0.40284618406591466,False
CIMARRON VALLEY CO-OP,4.655559515585213e-05,10,201310,2.302585092994046,-9.974863343295993,-9.510792820610511,-0.464070522685482,-1.346507886650823,False
PIONEER TIRE CENTER,4.1291192719200294e-05,8,201310,2.0794415416798357,-10.094861307871433,-9.738080370711568,-0.3567809371598649,-1.0352054746170982,False
STILLWATER MILLING COMP,0.0006682158945916683,94,201310,4.543294782270004,-7.310899239651011,-7.22847091274544,-0.08242832690557123,-0.2391670809417128,False
NATL STDNT CLEARINGHOUSE,6.428531459770501e-05,8,201310,2.0794415416798357,-9.65217932608793,-9.738080370711568,0.0859010446236379,0.2492432257665015,False
TALX CORPORATION,8.885496249034879e-05,8,201310,2.0794415416798357,-9.328505141217137,-9.738080370711568,0.4095752294944308,1.1883889403267414,False
VWR INTERNATIONAL INC,0.0025478754453496046,190,201310,5.247024072160486,-5.972495425375347,-6.511672666542306,0.5391772411669589,1.5644312061293981,False
ADULT GASTROENTEROLOGY,1.6062445649925257e-05,2,201310,,,,,,False
AMZ WEBstaurantStore c,1.6062445649925257e-05,2,201310,,,,,,False
ASSOCIATED ANESTHESIOLOGI,1.6062445649925257e-05,2,201310,,,,,,False
DISCOUNT TWO WAY RADIO,3.75862070115369e-05,4,201310,,,,,,False
EARTHGRAINS BAKING CO,0.00011729125208148775,12,201310,2.4849066497880004,-9.050850373870505,-9.325085370270807,0.2742349964003026,0.7956971352367771,False
FLAGHOUSE INC,3.688584219228235e-05,2,201310,,,,,,False
GCI MSCN-FRND-WB,1.6062445649925257e-05,2,201310,,,,,,False
Galls Intern,0.0001757570418481156,30,201310,3.4011973816621555,-8.646407954971908,-8.391778203644568,-0.25462975132733945,-0.7388122097351333,False
INT UNIFORMS AND ACCESSOR,1.6062445649925257e-05,2,201310,,,,,,False
MCKESSON MEDICAL SUPPLY,0.0012004200875752838,46,201310,3.828641396489095,-6.725083709636986,-7.956396126218661,1.231312416581675,3.5726722530532036,False
NEUROLOGICAL ASSOCIATES O,2.3003577830710953e-05,2,201310,,,,,,False
RYDIN DECAL- MOTO,1.6062445649925257e-05,2,201310,,,,,,False
S&S WORLDWIDE,3.4837331605662694e-05,6,201310,,,,,,False
"SLRS, INC.",4.8735883627814826e-05,12,201310,2.4849066497880004,-9.929094948543089,-9.325085370270807,-0.6040095782722812,-1.7525432471983822,False
SPORTSMITH,3.441786825321475e-05,6,201310,,,,,,False
SSI SCHOOL SPECIALTY,4.026628043291001e-05,8,201310,2.0794415416798357,-10.119996128240928,-9.738080370711568,-0.38191575752935947,-1.1081345494077715,False
WAL-MART #0050,0.00016846108535707965,14,201310,2.6390573296152584,-8.688805776343964,-9.168071958240741,0.4792661818967776,1.3905983297422506,False
WW GRAINGER,0.007270812900275432,560,201310,6.327936783729195,-4.923887177831318,-5.41068632551378,0.48679914768246135,1.412455347898882,False
ELITE HARDWARE & MORE,4.815181077237129e-05,8,201310,2.0794415416798357,-9.94115179275678,-9.738080370711568,-0.20307142204521256,-0.589214910171301,False
LULU PRESS INC,1.8606801275241522e-05,2,201310,,,,,,False
ALL COMMERCIAL OPENINGS,1.5640137158408897e-05,2,201310,,,,,,False
ATLANTA BREAD CO LAWTON,2.6494638549546465e-05,4,201310,,,,,,False
AUTOMATED BUILDNG SYSTEMS,0.00011925060222494095,20,201310,2.995732273553991,-9.034283369718548,-8.80477320408533,-0.2295101656332168,-0.6659273385935522,False
BROOKS INDUSTRIES,7.424645161211438e-05,18,201310,2.8903717578961645,-9.508120557690606,-8.912090369830047,-0.5960301878605598,-1.7293909210004723,False
CENTRAL OKLAHOMAWINLSN,0.0006374994716973553,74,201310,4.30406509320417,-7.357957108073439,-7.472143336254766,0.11418622818132729,0.3313131286670302,False
